#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTOPTAhA.113;A glorious victory for our Nation!;;;;;;;;;;;;;x;
EVTOPTAhB.113;Shocking news indeed!;;;;;;;;;;;;;x;
EVTDESCHYW.114;The Earth Kingdom's worst fears have come to be realised. Ba Sing Se agricultural region, already scarred by war, has been lost to General [From.GetFirstName]'s invading forces. The great capital city is now in more peril than ever as it is encircled by the Dragon's Host. ;;;;;;;;;;;;;x;
EVTOPTAhA.114;The city will surely fall now!;;;;;;;;;;;;;x;
EVTOPTAhB.114;Ba Sing Se is without hope.;;;;;;;;;;;;;x;
EVTOPTAhC.114;We will suffer for this lost?;;;;;;;;;;;;;x;
EVTDESCHYW.115;The bloody siege of Ba Sing Se continues on, with the Dragon's Host continuing the assault, having now breached the Lower Ring of the city, pouring into the slums and industrial regions of the great city. It is perhaps here they will be halted, but there is sign of them stopping any time soon.;;;;;;;;;;;;;x;
EVTOPTAhA.115;They are closer to victory.;;;;;;;;;;;;;x;
EVTOPTAhB.115;Ba Sing Se is in dire straits.;;;;;;;;;;;;;x;
EVTDESCHYW.116;General [From.GetFirstName] has taken [From.GetHerHis] conquest further than anyone thought possible, conquering what were thought as unassailable defences, and now, breaching the Middle Ring of Ba Sing Se. The heart of the Earth Kingdom's capital now burns as the Inner Ring itself comes under threat.;;;;;;;;;;;;;x;
EVTOPTAhA.116;What a feat.;;;;;;;;;;;;;x;
EVTOPTAhB.116;The noose draws ever tighter?;;;;;;;;;;;;;x;
EVTTITLEHYW.117;Ba Sing Se Falls!;;;;;;;;;;;;;x;
EVTDESCHYW.117;Once thought unconquerable, the jewel city and capital of the Earth Kingdom has fallen to the invading forces of General [From.GetFirstName]. With the city now in the clutches of the Dragon's Host, the Earth Kingdom's existence itself is threatened as the leader of the Dragon's Host sits upon the Royal Earth Palace's throne.;;;;;;;;;;;;;x;
EVTOPTAhA.117;The greatest victory in Fire Nation history?;;;;;;;;;;;;;x;
EVTOPTAhB.117;The sun has set on the Earth Kingdom...;;;;;;;;;;;;;x;
EVTOPTAhC.117;My Kingdom! My Kingdom!;;;;;;;;;;;;;x;
EVTOPTAhD.117;Finally, my Ambition is fulfilled!;;;;;;;;;;;;;x;
EVTDESCHYW.118;News is coming much clearer to you now. It has been confirmed that [FromFromFrom.GetPrincePrincessCap] [FromFromFrom.GetFirstName] fell on the battlefield around Ba Sing Se, causing [FromFromFrom.GetHerHis] [From.GetFatherMother], [From.GetFirstName], to break from the battlefield in grief. So much has been spent, yet, it seems all of this has been for naught. This is a major military disaster for the Fire Nation.;;;;;;;;;;;;;x;
EVTOPTAh.118;Perhaps the bloodshed must end?;;;;;;;;;;;;;x;
EVTDESCHYW.119;It seems your [FromFrom.GetBrotherSister], [FromFrom.GetPrincePrincessCap] [FromFrom.GetFirstName], is unworthy of the lofty rank bestowed upon [FromFrom.GetHerHim]. [FromFrom.GetSheHeCap] has failed to take Ba Sing Se, instead fleeing into exile, so easily broken by the death of [FromFrom.GetHerHis] child. It is obvious you are the only worthy heir, [From.GetFatherMother] only needs confirm it.;;;;;;;;;;;;;x;
EVTOPTAh.119;I am sure [From.GetSheHe] will see!;;;;;;;;;;;;;x;
EVTDESCHYW.120;It seems your [From.GetSonDaughter], [From.GetFirstName], has the impenitence to come before you and ask for you to confirm [From.GetHerHim] as your successor in place of [From.GetHerHis] [FromFromFrom.GetBrotherSister] of [FromFromFrom.GetPrincePrincessCap] [FromFromFrom.GetFirstName] in the wake of this great tragedy. It seems [From.GetHerHis] ambition outweighs his sense! ;;;;;;;;;;;;;x;
EVTOPTAhA.120;You are right, [FromFromFrom.GetFirstName] has failed me? ;;;;;;;;;;;;;x;
EVTOPTAhB.120;I will punish you for this, [From.GetFirstName]!;;;;;;;;;;;;;x;
ATLAE120_Accept;You will accept [From.GetPrincePrincessCap] [From.GetFirstName]'s recommendation and make [From.GetHerHim] your rightful heir.;;;;;;;;;;;;;x;
ATLAE120_Deny;You will dismiss [From.GetPrincePrincessCap] [From.GetFirstName]'s blatant grab for power, and put [From.GetHerHim] in [From.GetHerHis] place.;;;;;;;;;;;;;x;
ba_sing_se_besieged;Ba Sing Se Besieged;;;;;;;;;;;;;x;
EVTDESCHYW.121;It seems [From.GetFatherMother]'s age has muddled [From.GetHerHis] mind. [From.GetSheHeCap] clings to [From.GetHerHis] loyalty to your failure of a sibling. Worse yet, [From.GetSheHe] has declared [From.GetHerHis] intent to punish you for merely telling [From.GetHerHim] the facts of the situation! It is clear the old fool needs to be dealt with?;;;;;;;;;;;;;x;
EVTOPTAhA.121;My [Root.Spouse.GetHusbandWife], [Root.Spouse.GetFirstName], may be of assistance?;;;;;;;;;;;;;x;
ATLAE121_Accept;You will take the chance to dispose of your [From.GetFatherMother] yourself, slaying [From.GetHerHim] in the midst of night.;;;;;;;;;;;;;x;
EVTOPTAhB.121;I will do the deed myself.;;;;;;;;;;;;;x;
ATLAE121_Deny;You will manipulate your [Root.Spouse.GetHusbandWife], [Root.Spouse.GetFirstName], into carrying out the assassination for you, using [Root.Spouse.GetHerHis] expertise to poison your [From.GetFatherMother] in the midst of night.;;;;;;;;;;;;;x;
EVTDESCHYW.122;Sleeping that night, you are stirred from your sleep by the sound of a creaking door. By time you stir to consciousness, you already feel a pinprick on your skin. You rise for a final time to see [From.Spouse.GetFirstName] walking from your chambers. Too weak to cry out, the darkness swallows you.;;;;;;;;;;;;;x;
EVTOPTAhA.122;No?.;;;;;;;;;;;;;x;
EVTDESCHYW.123;The deed is done and your [From.GetFatherMother] is dead. Gathering the Sages, you quickly legitimize your claim on the throne in the absence of other claimants. The Fire Nation is yours. All that remains now is tie the last loose end, your [Root.Spouse.GetHusbandWife] [Root.Spouse.GetFirstName]. Exile is the greatest mercy you can grant [Root.Spouse.GetHerHim] in this case, for one who has killed a Firelord?;;;;;;;;;;;;;x;
EVTOPTAhA.123;All has fallen into place?;;;;;;;;;;;;;x;
EVTDESCHYW.127;Sleeping that night, you are stirred from your sleep by the sound of a creaking door. By time you stir to consciousness, it is too late, as a hand muffles your voice. The last thing you see is your own [From.GetSonDaughter], [From.GetFirstName], taking your life.;;;;;;;;;;;;;x;
EVTOPTAhA.127;?;;;;;;;;;;;;;x;
EVTDESCHYW.128;Slipping in the dead of night, you dispose of your [From.GetFatherMother] yourself. In the morning, you proclaim yourself Firelord, with your supporters quickly crushing any dissent. Many suspect you, but it is too late now as your ascend the throne, victorious.;;;;;;;;;;;;;x;
EVTOPTAhA.128;The throne that is rightfully mine?;;;;;;;;;;;;;x;
ATLAE128_USURPER;All the aristocracy suspects you having played a part in the Firelord's sudden departure from this world?;;;;;;;;;;;;;x;
EVTDESCHYW.129;It seems [From.GetFatherMother] has seen your wisdom and made your [From.GetHerHis] heir. Uncertainty grips you however, as it is only a matter of time before one of your sibling's supporters attempts to convince [From.GetFatherMother] to reconsider. Perhaps succession needs to be sped along?;;;;;;;;;;;;;x;
EVTOPTAhB.129;Quite right?;;;;;;;;;;;;;x;
ATLAE131_CLEAR;Though the timing of the Firelord is quite suspicious, the fact that you are the rightful heir dismisses any doubts about your right to the throne.;;;;;;;;;;;;;x;
EVTDESCHYW.132;A letter has arrived from [From.GetFirstName], written in the very halls of the Earth Palace itself. The heart of Ba Sing Se has been secured, and our forces there will work swiftly to crush any holdouts within the city. The Earth Kingdom has fallen, its final hope lost. Our victory is now certain.;;;;;;;;;;;;;x;
EVTOPTAh.132;Forever shall history praise [From.GetFirstName]!;;;;;;;;;;;;;x;
EVTDESCHYW.133;It appears [FromFrom.GetBrotherSister] [FromFrom.GetFirstName]'s campaign has been successful, the jewel of the Earth Kingdom falling into [FromFrom.GetHerHis] undeserving hands. [From.GetFatherMother] venerates [FromFrom.GetHerHim], praises [FromFrom.GetHerHim], and leaves you forgotten. You must move quickly if you are to seize your true destiny!;;;;;;;;;;;;;x;
EVTDESCHYW.135;Recently, you have overheard that your [From.GetFatherMother] will be hosting a meeting with the War Council today. While not expressibly forbidden from attending the proceedings, you are not invited either, but as a [Root.GetPrincePrincessCap] of the Fire Nation, it is only right that you play a part in such matters.;;;;;;;;;;;;;x;
EVTOPTAhA.135;I will go!;;;;;;;;;;;;;x;
EVTDESCHYW.136;Once inside the meeting, you try to remain discrete, but when you overhear a general planning to sacrifice countless soldiers needlessly, you challenge his foolishness. The room is aghast with this insult. It appears this disrespect will have to settled between you.;;;;;;;;;;;;;x;
EVTOPTAhA.136;I accept the challenge!;;;;;;;;;;;;;x;
EVTDESCHYW.137;You are in the midst of a war meeting when your [From.GetSonDaughter], [From.GetPrincePrincessCap] [From.GetFirstName], shamefully disrupts proceedings, challenging the logic of your strategy. Such a display in front of the war council is unacceptable, and you are left to deal with this arrogance?;;;;;;;;;;;;;x;
EVTOPTAhA.137;We'll settle this as proper: Agni Kai!;;;;;;;;;;;;;x;
ATLAETOOLTIP137A;You will punish this infraction as demanded, giving your own blood no special treatment. You will retaliate for this insult as proper, in the tradition of Agni Kai.;;;;;;;;;;;;;x;
EVTOPTAhB.137;The boy wants to fight! Then off he can go!;;;;;;;;;;;;;x;
ATLAETOOLTIP137B;You are above fighting your own child. If the boy wants to know what it is to sacrifice yourself for one's nation, he will learn soon enough from experience. You will banish [From.GetHerHim] on a hopeless quest to enemy territory until you find that [From.GetSheHe] has learnt [From.GetHerHis] lesson or [From.GetSheHe] perishes..;;;;;;;;;;;;;x;
EVTDESCHYW.138;The time of the Agni Kai has come. The foolish boy is caught by surprise, thinking [FromFrom.GetSheHe] would be facing one of your men instead of you personally. [FromFrom.GetSheHeCap] falls to his knees and begs for forgiveness, shaming [FromFrom.GetHerHis] family with cowardice before the entire arena!;;;;;;;;;;;;;x;
EVTOPTAhA.138;I will teach you respect, and suffering will be your teacher...;;;;;;;;;;;;;x;
EVTDESCHYW.139;The time to resolve the challenge has come. You rise in the Agni Kai arena, to find that it is not the General you insulted you are fighting, but it is your [From.GetFatherMother]. In shock, you cannot raise you hands, and instead beg for reason.;;;;;;;;;;;;;x;
EVTOPTAhA.139;Please [From.GetFatherMother]! I meant no disrespect?;;;;;;;;;;;;;x;
EVTDESCHYW.140;[From.GetPrincePrincessCap] [From.GetFirstName] pleads for mercy like a child, shaming [From.GetHerHis] family and leaving you with no choice. Unleashing a torrent of fire, you quickly bring an end to the duel. Retainers remove the [From.GetPrincePrincessCap] quickly as possible from view of the shocked crowd. You leave only orders, that when the [From.GetPrincePrincessCap] awakens [From.GetSheHe] is banished, never to return until redeemed of [From.GetHerHis] dishonour.;;;;;;;;;;;;;x;
EVTOPTAhA.140;Another problem solved...;;;;;;;;;;;;;x;
EVTDESCHYW.141;You awaken from the duel scarred by the flames beyond repair. It is not long before the news is delivered to you. You have been banished from the Fire Nation on pain of death, till either death or you regain your honour. This ruling is final.;;;;;;;;;;;;;x;
EVTOPTAhA.141;...;;;;;;;;;;;;;x;
EVTDESCHYW.142;You often hear of royal proclamations from the capital, but the latest shocks you. It appears that [From.GetPrincePrincessCap] [From.GetFirstName] has been banished from the Fire Nation, either until death or until found redeemed. It appears a grave mistake caused the Firelord to deliver such a harsh punishment.;;;;;;;;;;;;;x;
EVTOPTAhA.142;What a terrible fate?;;;;;;;;;;;;;x;
EVTDESCHYW.143;You were present when [From.GetPrincePrincessCap] [From.GetFirstName] was dealt the most cruellest of fates by the Firelord. Now, [From.GetSheHe] is to be exiled from the Fire Nation altogether. You do not do much in your own seclusion, but now, you believe you have found a new purpose.;;;;;;;;;;;;;x;
EVTOPTAhA.143;I must offer my help.;;;;;;;;;;;;;x;
EVTDESCHYW.144;The day has come for you to set out, alone. You hear of only one thing that might redeem you in the eyes of the Fire Nation, completing the hunt started your ancestors and capturing the Avatar, a threat that has existed for a hundred years. Only then, maybe, your [FromFrom.GetFatherMother] will welcome you home?;;;;;;;;;;;;;x;
EVTOPTAhA.144;I will find the Avatar, and reclaim my honour?;;;;;;;;;;;;;x;
EVTDESCHYW.145;The day has come to set out into exile, but you do not go alone. Your [GetFromRelation] [From.GetFirstName], has joined you in your quest. You will complete what your ancestors set out to do and bring the Avatar home in chains. Only then, may you be redeemed...;;;;;;;;;;;;;x;
HUNT_PRINCE;Prince;;;;;;;;;;;;;x;
HUNT_PRINCESS;Princess;;;;;;;;;;;;;x;
PRINCES_HUNT;[Root.GetTitledFirstName]'s Hunt;;;;;;;;;;;;;x;
EVTDESCHYW.150;The deadline set for [From.GetPrincePrincessCap] [From.GetFirstName]'s departure has passed, and you hear that [From.GetSheHe] has somehow managed to make it beyond the Fire Nation's borders alone. Rumour has it the [From.GetBoyGirl] thinks if he finds the Avatar, he will be redeemed.;;;;;;;;;;;;;x;
EVTOPTAhA.150;A foolish quest for a foolish [From.GetBoyGirl];;;;;;;;;;;;;x;
EVTDESCHYW.151;The deadline for [From.GetPrincePrincessCap] [From.GetFirstName]'s departure has passed, and apparently the [From.GetBoyGirl] has set sail with the help of your [FromFrom.GetBrotherSister] [FromFrom.GetFirstName]. You hear they search foolishly for the lost Avatar. It's unlikely both will ever return.;;;;;;;;;;;;;x;
EVTOPTAhA.151;[FromFrom.GetFirstName]'s influence may prove troublesome? ;;;;;;;;;;;;;x;
EVTDESCHYW.146;[From.GetFatherMother] has decided upon your fate for this interruption. If you are so willing to have a say in your Nation's fate, you will fight for it yourself. Until decided otherwise, your [From.GetFatherMother] has sent you on a mission to find the Avatar.;;;;;;;;;;;;;x;
EVTOPTAhA.146;I will not let you down!;;;;;;;;;;;;;x;
EVTDESCHYW.147;In your seclusion, you have heard that your [FromFrom.GetBrotherSister], [FromFrom.GetTitledFirstName] has decided to send his own [From.GetSonDaughter] [From.GetFirstName] on a reckless mission as punishment for speaking against  [FromFrom.GetHerHim]. You have lost so many close to you, you cannot bear to see another perish needlessly.;;;;;;;;;;;;;x;
EVTOPTAhA.147;I will aid [From.GetFirstName] in this journey.;;;;;;;;;;;;;x;
EVTDESCHYW.152;The War currently raging through the world is the greatest yet seen, bringing all nations and peoples into the battle. You have your own enemies on the battlefield and emerged not just victorious, but respected by your people.;;;;;;;;;;;;;x;
EVTOPTAhA.152;Onward to victory!;;;;;;;;;;;;;x;
EVTOPTAh.1;The war is over.;;;;;;;;;;;;;x;
EVTOPTAh.2;How dare they address me as such!;;;;;;;;;;;;;x;
EVTOPTAh.3;We could compromise for now.;;;;;;;;;;;;;x;
EVTOPTAh.4;A shameful defeat.;;;;;;;;;;;;;x;
EVTOPTAh.5;We'll regain our glory in time.;;;;;;;;;;;;;x;
EVTOPTAh.6;The march of progress is delayed, but not stopped.;;;;;;;;;;;;;x;
EVTOPTAh.7;A welcome relief.;;;;;;;;;;;;;x;
EVTOPTAh.8;How long can this peace last?;;;;;;;;;;;;;x;
EVTOPTAh.9;This discovery has interesting military applications.;;;;;;;;;;;;;x;
EVTOPTAh.10;Future generations will see this as a necessary act.;;;;;;;;;;;;;x;
EVTOPTAh.11;Everything is burning;;;;;;;;;;;;;x;
EVTOPTAh.12;Goodbye old friend.;;;;;;;;;;;;;x;
EVTOPTAh.13;It's too much.;;;;;;;;;;;;;x;
EVTOPTAh.14;We must be ready to attack the Air Nomads.;;;;;;;;;;;;;x;
EVTOPTAh.15;We cannot pass up the opportunity to make gains in the Earth Kingdom too.;;;;;;;;;;;;;x;
EVTOPTAh.16;We live in such troubling times.;;;;;;;;;;;;;x;
EVTOPTAh.17;This is nothing to worry about.;;;;;;;;;;;;;x;
EVTOPTAh.18;The gains will be great;;;;;;;;;;;;;x;
EVTOPTAh.19;A peace that is lenient will last.;;;;;;;;;;;;;x;
EVTOPTAh.20;They must be severely punished.;;;;;;;;;;;;;x;
EVTOPTAh.21;We will annex all the land we've taken.;;;;;;;;;;;;;x;
EVTOPTAh.22;The Fire Nation must be dismantled.;;;;;;;;;;;;;x;
EVTOPTAh.23;No, we'll need the Comet's power.;;;;;;;;;;;;;x;
EVTOPTAh.24;Yes, we need to attack now!;;;;;;;;;;;;;x;
EVTOPTAh.25;This action would be, perhaps, necessary.;;;;;;;;;;;;;x;
EVTOPTAh.26;...;;;;;;;;;;;;;x;
EVTOPTAh.27;Yes, we must join our motherland!;;;;;;;;;;;;;x;
EVTOPTAh.28;No, we've survived this long on our own.;;;;;;;;;;;;;x;
EVTOPTAh.29;This is troubling news...;;;;;;;;;;;;;x;
EVTOPTAh.30;This is no doubt good for our Nation.;;;;;;;;;;;;;x;
EVTOPTAh.31;We must succeed!;;;;;;;;;;;;;x;
EVTOPTAh.32;They are traitors to their people!;;;;;;;;;;;;;x;
EVTOPTAh.33;Execute them as a warning to all who dare plot treason.;;;;;;;;;;;;;x;
EVTOPTAh.34;Execute the leaders, but have the surviving rebels conscripted.;;;;;;;;;;;;;x;
EVTOPTAh.35;What A strange fellow;;;;;;;;;;;;;x;
EVTOPTAh.36;I've never felt stronger.;;;;;;;;;;;;;x;
EVTOPTAh.37;I've never seen anything like it.;;;;;;;;;;;;;x;
EVTOPTAh.38;Long live the new Firelord!;;;;;;;;;;;;;x;
EVTOPTAh.39;May this tyrant be forgotten.;;;;;;;;;;;;;x;
EVTOPTAh.40;Our time has come.;;;;;;;;;;;;;x;
EVTOPTAhA.66;A great victory indeed.;;;;;;;;;;;;;x;
EVTOPTAhB.66;Surely, they can't kill every Airbender?;;;;;;;;;;;;;x;
EVTOPTAhA.67;The Air Nation will fall eventually.;;;;;;;;;;;;;x;
EVTOPTAhB.67;A great victory for the Airbenders!;;;;;;;;;;;;;x;
EVTOPTAhC.67;Our enemy must not destroy who we are as a people!;;;;;;;;;;;;;x;
EVTOPTAhD.67;Pacifism is a luxury we can no longer afford.;;;;;;;;;;;;;x;
EVTOPTAh.70;I will ask!;;;;;;;;;;;;;x;
EVTOPTAhA.71;Very well. Prove your worth.;;;;;;;;;;;;;x;
EVTOPTAhB.71;No! This is not up for debate!;;;;;;;;;;;;;x;
EVTOPTAhC.71;Azulon is right. [From.GetFirstName] is no bender and no heir.;;;;;;;;;;;;;x;
EVTOPTAh.72;Very well...;;;;;;;;;;;;;x;
EVTOPTAh.73;Let us fight!;;;;;;;;;;;;;x;
EVTOPTAhA.74;I'll put you in your place!;;;;;;;;;;;;;x;
EVTOPTAhB.74;I will not fight my brother!;;;;;;;;;;;;;x;
EVTOPTAh.75;I cannot tolerate weakness...;;;;;;;;;;;;;x;
EVTOPTAh.76;Your inaction is my victory.;;;;;;;;;;;;;x;
EVTOPTAh.77;Prepare for defeat.;;;;;;;;;;;;;x;
EVTOPTAh.78;Rash and foolish.;;;;;;;;;;;;;x;
EVTOPTAh.79;This is a victory.;;;;;;;;;;;;;x;
EVTOPTAh.80;Sorry, but this my destiny.;;;;;;;;;;;;;x;
EVTOPTAh.81;If that's how he wants it to be!;;;;;;;;;;;;;x;
EVTOPTAh.82;Just one mistake...;;;;;;;;;;;;;x;
EVTOPTAh.83;You are unworthy.;;;;;;;;;;;;;x;
EVTOPTAh.84;You deserve this brother.;;;;;;;;;;;;;x;
EVTOPTAhA.85;Azulon is my true heir.;;;;;;;;;;;;;x;
EVTOPTAhB.85;[From.GetFirstName] I have failed you...;;;;;;;;;;;;;x;
EVTOPTAh.86;Perhaps now he will understand his place.;;;;;;;;;;;;;x;
EVTOPTAhA.88;My kindness compels me to give shelter to this child.;;;;;;;;;;;;;x;
EVTOPTAhB.88;We will take her to the nearest village for a Healer.;;;;;;;;;;;;;x;
EVTOPTAhA.89;You must keep this a secret for all our safety.;;;;;;;;;;;;;x;
EVTOPTAhB.89;Don't worry, you're safe here.;;;;;;;;;;;;;x;
EVTDESCRES.0;The Earth Kingdom has stood longer than any other nation, sprawling and complex. For too long though, useless bureaucrats and the treacherous Dai Li have wielded the real power. As Earth King, you must reclaim your past power and once again rule the Kingdom as is your birth right.;;;;;;;;;;;;;x;
EVTDESCRES.1;To have any chance of reclaiming royal power, we must establish a secure line of communication with those loyal to the throne. Under the guise of founding a Royal Mail Service, we can secretly deliver messages to allies out of the Dai Li's sight. Of course, this will take time and significant risk of discovery.;;;;;;;;;;;;;x;
EVTDESCRES.2;Unfortunately, some unknown bureaucrat has made off with a vast sum of money that was to be spent on the establishment of the Royal Mail Service. Our advisors believe the project will be severely hampered unless we can replenish the fund.;;;;;;;;;;;;;x;
EVTDESCRES.3;The Mail Service project has once again hit an impasse. Correspondences have always been delivered by private couriers, and now the wealthy citizens who provide such services argue that we have no business intruding in their market.;;;;;;;;;;;;;x;
EVTDESCRES.4;A terrified courtier has reported to you that a Dai Li agent is coming close to uncovering our clandestine efforts. Discovery of our efforts now will place everything we have accomplished in jeopardy.;;;;;;;;;;;;;x;
EVTDESCRES.5;We have successfully avoided the Dai Li's attention. For now, we can continue without risk of discovery.;;;;;;;;;;;;;x;
EVTDESCRES.6;Our efforts have failed. The Dai Li have disappeared certain courtiers, and now, they recommend their majesty take a long vacation after so many months of constant work. In the mean time, it seems the bureaucrats have scrapped the idea of a Royal Mail Service.;;;;;;;;;;;;;x;
EVTDESCRES.7;Have three years of work, the Royal Mail Service is completed. We can now communicate with our generals, officers and supporters out of sight from the Dai Li. This is a significant move in curbing their power.;;;;;;;;;;;;;x;
EVTDESCRES.8;It appears that a certain vassal has not only refused to pay royal tax, but refused our authority altogether. [From.GetFullName] is now a rebel and traitor to the Earth Kingdom.;;;;;;;;;;;;;x;
EVTDESCRES.9;We have declared our independence from the incompetent Earth King! No doubt some foolish loyalists will attempt to attack on his behalf.;;;;;;;;;;;;;x;
EVTDESCRES.10;It appears [From.GetFullName] has refused to pay the Royal Tax, defying the Earth King who has branded them rebels and traitors to the Kingdom.;;;;;;;;;;;;;x;
EVTDESCRES.11;Upon your ascension to the throne, it appears the work your predecessor was pursuing has been lost in the transition. These efforts have been lost, or may need to be restarted under your rule.;;;;;;;;;;;;;x;
EVTDESCRES.12;A noble whose ancestors had previously rebelled against your rule, has sent an emissary to Ba Sing Se, offering renewed fealty and pledges of allegiance to the Earth Kingdom. It appears [From.GetFullName] wishes to return their territory to the Earth Kingdom.;;;;;;;;;;;;;x;
EVTDESCRES.13;Ba Sing Se is famous for many things, such as the three impenetrable walls which surround and divide the city. These walls that have protected the Earth Kingdom for as long as they have stood. Lately however, thanks to corruption and fools, they have fallen into a great state of disrepair. Now however, we can finally begin to restore the walls to their former glory.;;;;;;;;;;;;;x;
EVTDESCRES.14;Many sections of the walls have not been replaced for centuries, and while many believe you shouldn't fix something that isn't broken, our best architects are finding new and inventive ways to strengthen the city's defences.;;;;;;;;;;;;;x;
EVTDESCRES.15;One such reason the walls fell into disrepair is the frequent theft of funds meant to pay it's upkeep. Now once again, a large portion of the funds invested towards reinforcing Ba Sing Se's walls has disappeared. The money will clearly have to be replaced.;;;;;;;;;;;;;x;
EVTDESCRES.16;One of our engineers has reported that while working on repairing a section of Ba Sing Se's walls, he discovered that the foundations had seriously decayed. The entire section will have to be demolished and rebuilt, but that will cost a great deal more than we planned to spend. If we don't replace it, it's inevitable it will collapse on it's own.;;;;;;;;;;;;;x;
EVTDESCRES.17;Repair and improvement upon Ba Sing Se's walls has been occurring across all of the city, but the supervisor of this operation in one district has stood out as a particularly talented individual, managing to achieve far more than his less talented peers.;;;;;;;;;;;;;x;
EVTDESCRES.18;After years of constant work around the city, our effort to repair the walls has finally come to an end. While many disagreed there was work to be done in the first place, they now believe the city has been greatly rejuvenated by our investment. No matter the economic impact, it is clear that Ba Sing Se's walls are finally again ready to withstand anyone that could dare besiege them.;;;;;;;;;;;;;x;
EVTDESCRES.19;The Royal Palace is our stronghold and seat of power in Ba Sing Se, but it is not truly ours unless we control the men who guard it. Under the guise of creating a new Royal Guard dedicated solely to the Palace's protection, we will cleanse it of untrustworthy sycophants and Dai Li informants.;;;;;;;;;;;;;x;
EVTDESCRES.20;After two years, a new Royal Guard has been assembled. Not only will these fine soldiers prove their worth as your protectors, you have cleansed the Royal Palace's security of men either incompetent or in the Dai Li's pocket.;;;;;;;;;;;;;x;
EVTDESCRES.21;A general sought an audience with you today about your new Royal Guard. He claims that you are placing the Army's most talented soldiers on what amounts to guard duty when they should be on the field of battle.;;;;;;;;;;;;;x;
EVTDESCRES.22;It has come to your attention that a member of the new Royal Guard may in fact working for the Dai Li. Worse yet, he is a high ranking captain with many connections to Ba Sing Se's nobility. He must be dealt with, but with discretion.;;;;;;;;;;;;;x;
EVTDESCRES.23;The old Royal Guard was more for show than actual duty, but it included a great many old warriors who distinguished themselves on the field of battle. They will have to go, but what fate awaits them after that?;;;;;;;;;;;;;x;
EVTDESCRES.24;We have assembled an elite force from all across the Earth Kingdom. Putting so much expertise in one place has resulted in some interesting results, including learning of new tactics and strategies yet to spread elsewhere.;;;;;;;;;;;;;x;
EVTDESCRES.25;Our supporters advise that we finally begin to move against the Dai Li, deploying agents of our own to scout out all their secret outposts and strongholds throughout Ba Sing Se. This will be a painstakingly long and risky process, but we must finally uncover the extent of the Dai Li's power.;;;;;;;;;;;;;x;
EVTDESCRES.26;After a careful year of planning, you believe you have managed to pinpoint the location of the Dai Li's bases throughout Ba Sing Se. When the time comes, this information will be of great use.;;;;;;;;;;;;;x;
EVTDESCRES.27;With great care, our spies have been able to uncover the presence of a Dai Li outpost within Ba Sing Se.;;;;;;;;;;;;;x;
EVTDESCRES.28;Our spies have uncovered a major Dai Li base within the city, containing a barracks for agents and who knows what else.;;;;;;;;;;;;;x;
EVTDESCRES.29;We have discovered a Dai Li spy within our ranks, GETNAME. Their continued presence is a danger to everything archived thus far, so how shall they be dealt with?;;;;;;;;;;;;;x;
EVTDESCRES.30;Our spies have finally uncovered the Dai Li's headquarters and primary base of operations, all underground. It will prove difficult to remove when the time comes.;;;;;;;;;;;;;x;
EVTDESCRES.31;Victory is near, but if we are to seize it, we need allies both within and without Ba Sing Se's walls. The nobility may not lend their support directly, but they may lend us their soldiers and financial support.;;;;;;;;;;;;;x;
EVTDESCRES.32;We have searched for allies to aid our cause as best as we could, but that time is done. Now, we are ready as we'll ever be to strike at the Dai Li and reclaim Ba Sing Se.;;;;;;;;;;;;;x;
EVTDESCRES.33;It has been suggested that [noble_ally_target.GetBestName] might be sympathetic to our cause, and might just be willing to lend us [noble_ally_target.GetHerHis] support to our cause.;;;;;;;;;;;;;x;
EVTDESCRES.34;To our shock, it appears [From.GetBestName] has seen fit to write us a personal message! From [From.GetBestName] [From.GetHerselfHimself], [From.GetSheHe] requests our clandestine support of [From.GetHerHis] efforts to overthrow the traitorous Dai Li.;;;;;;;;;;;;;x;
EVTDESCRES.35;It appears [From.GetBestName] realises where [From.GetHerHis] true loyalties lie, that is with us. When the time comes, [From.GetSheHe] will send us [From.GetHerHis] personal guard to help secure the city.;;;;;;;;;;;;;x;
EVTDESCRES.36;It appears [From.GetBestName] is a traitor, choosing to ignore our requests. When the time comes, we will punish [From.GetHerHim] for [From.GetHerHis] betrayal.;;;;;;;;;;;;;x;
EVTDESCRES.37;We will need all the forces possible to ensure victory, so we must look even beyond the city's walls for support of our loyal subjects. Our advisors suggest we should write [tribune_ally_target.GetBestName] for support.;;;;;;;;;;;;;x;
EVTDESCRES.38;A rider arrived from Ba Sing Se, carrying a message to you as swiftly as possible. It appears [From.GetHerHis] Majesty, [From.GetBestName] has seen fit to write to you, asking for your support to overthrow the Dai Li in Ba Sing Se!;;;;;;;;;;;;;x;
EVTDESCRES.41;The time has come to reclaim the rightful powers of the throne. Already, forces loyal to us are spreading out into Ba Sing Se, overrunning any who oppose this.;;;;;;;;;;;;;x;
EVTDESCRES.42;It appears the Grand Secretariat does not plan to give up without a fight, ordering his own men into battle against us. It is time to dispose with this traitor.;;;;;;;;;;;;;x;
EVTDESCRES.43;As the chaos subsides, it is clear that with the capture of the Grand Secretariat that the Dai Li have been defeated. All surviving members have either fled the city or surrendered to forces loyal to the Earth King.;;;;;;;;;;;;;x;
