#Society
tea_enthusiasts;Tea Enthusiasts;x

share_tea_desc;Share a cup of tea with someone from your realm, to help calm their mind.\nWill remove §YWroth§! or §YStressed§! from the target, improve relations, and has a chance to make them your friend.;;;;;;;;;;;;x
share_tea_power_desc;Share a cup of tea, calming the mind of whomever you've invited. Removes §YWroth§! or §YStressed§! from the target, improves relations, and has a chance to make them your friend.;;;;;;;;;;;;x
brew_enlightening_tea;Brew Enlightening Tea;;;;;;;;;;;x
brew_enlightening_tea_desc;Share a cup of tea with someone, while preaching the virtues of kindness.\nWill remove §YWroth§! and §YEnvious§! from the target (or add §YKind§!, if neither is present), improve relations, and has a chance to make them your friend.;;;;;;;;;;;;x
brew_enlightening_tea_power_desc;Share a cup of delicious tea, while preaching the virtues of kindness. Removes §YWroth§! and §YEnvious§! from the target (or adds §YKind§!, if neither are present), improves relations, and has a chance to make them your friend.\n§GOnly available on the Path of the Self!§!;;;;;;;;;;;;x
brew_spiritual_tea;Brew Spiritual Tea;;;;;;;;;;;x
brew_spiritual_tea_desc;Share a cup of sedative tea with someone.\nWill remove §YDepressed§!, §YPossessed§!, and §YInsane§! from the target, improve relations, and has a chance to make them your friend.;;;;;;;;;;;;x
brew_spiritual_tea_power_desc;Share a cup of sedative tea, to help heal aching minds. Removes §YDepressed§!, §YPossessed§!, and §YInsane§! from the target, improve relations, and has a chance to make them your friend.\n§GOnly available on the Path of the Spirits!§!;;;;;;;;;;;;x
tea_educate;Educate;;;;;;;;;;;x
tea_educate_desc;Take some time to be a teacher -- helping others find their way. Increases the target's §YEducation§! level by one. Can only be used on those with an §YEducation§! lower than your own.;;;;;;;;;;;;x
tea_educate_power_desc;Take some time to be a teacher -- helping others find their way. Increases the target's §YEducation§! level by one. Can only be used on those with an §YEducation§! lower than your own.\n§GOnly available on the Path of the Self!§!;;;;;;;;;;;;x
brew_herbal_tea;Brew Herbal Tea;;;;;;;;;;;x
brew_herbal_tea_desc;Share a cup of tea, blessed with the healing waters of the Northern Water Tribe.\nWill remove §Ybad treatment§! modifiers from the target, give a small §Yhealth§! and §Yfertility§! bonus, improve relations, and has a chance to make them your friend.;;;;;;;;;;;;x
brew_herbal_tea_power_desc;Share a cup of tea, blessed with the healing waters of the Northern Water Tribe. Removes §Ybad treatment§! modifiers from the target, gives a small §Yhealth§! and §Yfertility§! bonus, improves relations, and has a chance to make them your friend.\n§GOnly available on the Path of the Spirits!§!;;;;;;;;;;;;x
become_tea_mater;Become Tea Master;;;;;;;;;;;x
become_tea_mater_desc;Unlocks decision to become a §YTea Master§!, giving a massive boost to diplomacy and health, and increasing the chance of all other §YTea Enthusiast§! actions making people into friends.;;;;;;;;;;;;x
become_tea_mater_power_desc;Unlocks decision to become a §YTea Master§!, giving a massive boost to diplomacy and health, and increasing the chance of all other §YTea Enthusiast§! actions making people into friends.\n§GOnly available on the Path of the Self!§!;;;;;;;;;;;;x
brew_chi_enhancing_tea;Brew Chi-Enhancing Tea;;;;;;;;;;;x
brew_chi_enhancing_tea_desc;Share a cup of tea, brewed with Chi-enhancing herbs. Will improve the §Ybending§! of anyone who receives it by one level (up to Master), improve relations, and has a chance to make them your friend. §RChi-enhancing tea cannot be used on the same target more than once!§!;;;;;;;;;;;;x
brew_chi_enhancing_tea_power_desc;Share a cup of tea, brewed with Chi-enhancing herbs. Will improve the §Ybending§! of anyone who receives it by one level (up to Master), improve relations, and has a chance to make them your friend. §RChi-enhancing tea cannot be used on the same target more than once!§!\n§GOnly available on the Path of the Spirits!§!;;;;;;;;;;;;x
#Buildings
tea_plantation_1;Tea Leaf Garden;;;;;;;;;;;x
tea_plantation_1_desc;A small plot of land set aside for the cultivation of tea leaves.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §YLocal Leaves Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;;x
tea_plantation_2;Vibrant Grove;;;;;;;;;;;x
tea_plantation_2_desc;A wild grove, bustling with various types of tea leaves.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §YWild Brew Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;;x
tea_plantation_3;Tended Farms;;;;;;;;;;;x
tea_plantation_3_desc;A well-managed copse of bushes, with a stunning variety of tea leaves growing year-round.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §Y'Taste of Nature' Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;;x
tea_plantation_4;Colossal Tea Plantation;;;;;;;;;;;x
tea_plantation_4_desc;The culmination of a multi-generational effort, a great plantation with hundreds of bushes, seen as a cultural hallmark by locals and tourists alike.\n\nImproves the quality of §YDiplomacy§! educations in the owner's court, so long as it exists within the owner's capital holding.\n\nAllows the construction of §YHeritage Tea Shop§! in any §YCastle§! holding.;;;;;;;;;;;;x
enthusiast_tea_shop_1;Local Leaves Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_1_desc;A regional tea shop, using fine leaves straight from the capital!;;;;;;;;;;;;x
enthusiast_tea_shop_2;Wild Brew Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_2_desc;A regional tea shop, with exciting flavors from local tea groves!;;;;;;;;;;;;x
enthusiast_tea_shop_3;'Taste of Nature' Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_3_desc;A regional tea shop, with crisp, well-tended leaves from the local farmers!;;;;;;;;;;;;x
enthusiast_tea_shop_4;Heritage Tea Shop;;;;;;;;;;;x
enthusiast_tea_shop_4_desc;A branch of the famous Tea Plantation from the capital, boasting a multitude of flavors, using leaves cultivated by generations of tea lovers!;;;;;;;;;;;;x
#Modifiers
had_herbal_tea;Had Herbal Tea;;;;;;;;;;;x
had_herbal_tea_desc;This character partook in a cup of herbal tea recently, adding some spring to their step!;;;;;;;;;;;;x
had_tea_recently;Had Tea Recently;;;;;;;;;;;x
had_tea_recently_desc;This character has recently been given tea, and is feeling very refreshed.;;;;;;;;;;;;x
had_been_educated_lately;Had Been Educated Lately;;;;;;;;;;;x
had_been_educated_lately_desc;This character has recently been educated by a member of the Tea Enthusiasts.;;;;;;;;;;;;x
#Misc
tea_enthusiasts_currency;Gossip;;;;;;;;;;;x
tea_lord_title;The Tea Lord;;;;;;;;;;;x
# EVERYTHING RELATING TO THE TEA PARTY
# Begin search for ingredients chain
search_for_tea_leaves;Search for Tea Ingredients;;;;;;;;;;;x
search_for_tea_leaves_desc;Before you can throw a tea party, you must gather the ingredients!;;;;;;;;;;;x
search_for_tea_leaves_tooltip;You begin your hunt for ingredients...;;;;;;;;;;;x
search_for_tea_leaves_event_desc;Before you can invite your friends over for tea, you need to gather some tea leaves. Fortunately, you've got plenty of options on where to find them!;;;;;;;;;;;x
search_for_tea_leaves_forest_option;Search the forest for tea leaves!;;;;;;;;;;;x
search_for_tea_leaves_forest_option_tooltip;You will search the forest for tea leaves.\nChance of succeeding improved with a high §YLearning§! or walking the §GPath of the Spirits§!.;;;;;;;;;;;x;;;;;;;;;;x
search_for_tea_leaves_friends_option;Ask your friends for help!;;;;;;;;;;;x
search_for_tea_leaves_friends_option_tooltip;You ask your friends if they can donate any tea ingredients to your party.\nChance of succeeding improved with a high §YDiplomacy§! or walking the §GPath of the Self§!.;;;;;;;;;;;x;;;;;;;;;;x
#generic tooltip
improves_tea_quality_tooltip;§YImproves§! the quality of the ingredients you collect.;;;;;;;;;;;x
greatly_improves_tea_quality_tooltip;Greatly §Yimproves§! the quality of the ingredients you collect.;;;;;;;;;;;x
greatly_improves_tea_quality_random_list_tooltip;greatly §Yimproving§! the quality of the ingredients you collect.;;;;;;;;;;;x
decreases_tea_quality_tooltip;§RDecreases§! the quality of the ingredients you collect.;;;;;;;;;;;x
improves_tea_quality_random_list_tooltip;§Yimproving§! the quality of the ingredients you collect.;;;;;;;;;;;x
decreases_tea_quality_random_list_tooltip;§Rdecreasing§! the quality of the ingredients you collect.;;;;;;;;;;;x
search_for_leaves_elsewhere_tooltip;You will search for §Yingredients§! elsewhere.;;;;;;;;;;;x
no_tea_to_serve_tooltip;You were unable to find the right ingredients to make a specific type of tea.;;;;;;;;;;;x
special_visiter_tooltip;Chance that §Ysomeone special§! will attend your party.;;;;;;;;;;;x
gather_leaves_quest_failed;The quest "§YGather Tea Ingredients§!" fails!;;;;;;;;;;;x
search_for_tea_leaves_desc;Before you can throw a tea party, you must gather the ingredients!;;;;;;;;;;;;x
search_for_tea_leaves_tooltip;You begin your hunt for ingredients...;;;;;;;;;;;;x
search_for_tea_leaves_event_desc;Before you can invite your friends over for tea, you need to gather some tea leaves. Fortunately, you've got plenty of options on where to find them!;;;;;;;;;;;;x
search_for_tea_leaves_forest_option;Search the forest for tea leaves!;;;;;;;;;;;;x
search_for_tea_leaves_forest_option_tooltip;You will search the forest for tea leaves.\nChance of succeeding improved with a high §YLearning§! or walking the §GPath of the Spirits§!.;;;;;;;;;;;x
search_for_tea_leaves_friends_option;Ask your friends for help!;;;;;;;;;;;;x
search_for_tea_leaves_friends_option_tooltip;You ask your friends if they can donate any tea ingredients to your party.\nChance of succeeding improved with a high §YDiplomacy§! or walking the §GPath of the Self§!.;;;;;;;;;;;x
#generic tooltip
improves_tea_quality_tooltip;§YImproves§! the quality of the ingredients you collect.;;;;;;;;;;;;x
greatly_improves_tea_quality_tooltip;Greatly §Yimproves§! the quality of the ingredients you collect.;;;;;;;;;;;;x
greatly_improves_tea_quality_random_list_tooltip;greatly §Yimproving§! the quality of the ingredients you collect.;;;;;;;;;;;;x
decreases_tea_quality_tooltip;§RDecreases§! the quality of the ingredients you collect.;;;;;;;;;;;;x
improves_tea_quality_random_list_tooltip;§Yimproving§! the quality of the ingredients you collect.;;;;;;;;;;;;x
decreases_tea_quality_random_list_tooltip;§Rdecreasing§! the quality of the ingredients you collect.;;;;;;;;;;;;x
search_for_leaves_elsewhere_tooltip;You will search for §Yingredients§! elsewhere.;;;;;;;;;;;;x
no_tea_to_serve_tooltip;You were unable to find the right ingredients to make a specific type of tea.;;;;;;;;;;;;x
special_visiter_tooltip;Chance that §Ysomeone special§! will attend your party.;;;;;;;;;;;;x
gather_leaves_quest_failed;The quest "§YGather Tea Ingredients§!" fails!;;;;;;;;;;;;x
#forest events
green_tea_tooltip;You will be able to brew §GGreen Tea§!.;;;;;;;;;;;x
green_tea_random_list_tooltip;being able to brew §GGreen Tea§!.;;;;;;;;;;;x
white_jade_tooltip;You will be able to brew §GWhite Dragon Tea§!.;;;;;;;;;;;x
berries_tooltip;You will be able to serve §GBacui berries§! as snacks.;;;;;;;;;;;x
berries_random_list_tooltip;being able to serve §GBacui berries§! as snacks.;;;;;;;;;;;x
hotspring_tooltip;You will brew your tea with §GSacred Hot Spring§! water.;;;;;;;;;;;x
white_jade_randomness_tooltip;Can be §Ygood§!, or quite §Rbad§!...;;;;;;;;;;;x
white_jade_identify_tooltip;You attempt to §Gidentify§! the plant.;;;;;;;;;;;x
serve_green_tea_tooltip;You prepare to serve §GGreen Tea§!.;;;;;;;;;;;x
serve_white_dragon_tea_tooltip;You prepare to serve §GWhite Dragon Tea§!.;;;;;;;;;;;x
bagder_spirit_wait_tooltip;You hide, waiting to find what the spirit has §Yleft behind.§!;;;;;;;;;;;x
path_of_spirits_tooltip;This option is available because you walk the §GPath of the Spirits.§!;;;;;;;;;;;x
forest_scrounge_desc;Scrounging around the woods, you grasp bushels of leaves and shove them into your satchel. Maybe they can be used for tea?;;;;;;;;;;;x
forest_scrounge_option_bad;I'll figure it out later.;;;;;;;;;;;x
forest_scrounge_option_good;Oh, I could make green tea with these!;;;;;;;;;;;x
collect_berries_desc;The forest is a thriving place, and aside from potential tea leaves, all sorts of fruits and berries are in blossom -- picking a few might add some razzle-dazzle to your tea party.;;;;;;;;;;;x
collect_berries_do_collect;I'll gather some Bacui berries, as well.;;;;;;;;;;;x
collect_berries_no_collect;Can't have a tea party without leaves.;;;;;;;;;;;x
white_jade_found_desc;Stepping into a clearing, you can't believe your luck -- a White Dragon Bush, in full blossom! This will surely make a delicious brew!;;;;;;;;;;;x
white_jade_found_bad;What could possibly go wrong?;;;;;;;;;;;x
white_jade_found_safe;Hmm.. is this bush safe? (50%/50%);;;;;;;;;;;x
white_jade_found_ignore;No, this isn't what I'm looking for.;;;;;;;;;;;x
white_jade_found_safe_success_desc;Upon close inspection, you determine this is, in fact, a White Dragon Bush. Happily, you gather the leaves you need.;;;;;;;;;;;x
white_jade_found_safe_success_option;Better safe than sorry!;;;;;;;;;;;x
white_jade_found_safe_fail_desc;Looking very closely at the bush, you realise this is a White Jade Bush, and highly poisonous! You shudder to think what may have happened if you gathered these leaves.;;;;;;;;;;;x
white_jade_found_safe_fail_option;Disaster narrowly avoided!;;;;;;;;;;;x
badger_spirit_start_desc;While wandering the forest, you come across a rare sight -- a badger spirit, drinking from a hot spring littered with leaves! Although you are not one to presume you understand their ethereal ways, you begin to feel this creature may be a kindred soul. After all, it seems to be enjoying a cup of tea... of sorts.;;;;;;;;;;;x
badger_spirit_start_join;Sit down and drink with the spirit!;;;;;;;;;;;x
badger_spirit_start_wait;Wait for it to leave, and grab some of the leaves from the pool.;;;;;;;;;;;x
badger_spirit_join_desc;Gently, you sit down next to the spirit, and although it seems alarmed, it seems to understand you mean it no harm. Filling your cup with the hot-spring brew, the two of you sit and enjoy tea together. After some time, the spirit reaches its paws deep into the pool, and grabs a handful of faintly glowing leaves. It then extends out to you, beckoning you to take them.;;;;;;;;;;;x
badger_spirit_join_option;Blessed leaves!;;;;;;;;;;;x
badger_spirit_wait_desc;Once the spirit finishes its drink, you sneak over to the pool, ready to harvest.;;;;;;;;;;;x
badger_spirit_wait_hot_water;This water is favoured by the Spirits. I should use this for my brews!;;;;;;;;;;;x
badger_spirit_wait_leaves;The leaves are soggy, but still useable.;;;;;;;;;;;x
hidden_grove_desc;Lost in the woods, you happen upon an eerily quiet grove. Although you are alone, you do not feel alone, and listening closely you hear a soft, ethereal chatter. The Spirits surround you!;;;;;;;;;;;x
hidden_grove_run;It's dangerous here, I should grab some leaves and run.;;;;;;;;;;;x
hidden_grove_berries;There are scattered berry bushes. Perhaps this is where they feast?;;;;;;;;;;;x
hidden_grove_spirits;I can hear their voices. They're trying to guide me!;;;;;;;;;;;x
sickly_bush_desc;Frustrated at your lack of progress, you at last spot some useable leaves for green tea, although from a sickly looking bush.;;;;;;;;;;;x
sickly_bush_option_leaves;It doesn't matter! I need tea leaves!;;;;;;;;;;;x
sickly_bush_option_quality;What I need now are better ingredients.;;;;;;;;;;;x
sickly_bush_option_spirits;Spirits, I beseech you, bless my harvest!;;;;;;;;;;;x
forest_tea_leaves_success_desc;Picking through the leaves in your satchel, you find enough to make a moderate amount of tea, perfect for a small group of guests!;;;;;;;;;;;x
forest_tea_leaves_success_green_tea;I shall serve green tea!;;;;;;;;;;;x
forest_tea_leaves_success_white_dragon;I will delight with White Dragon tea!;;;;;;;;;;;x
forest_tea_leaves_fail_desc;After spending several weeks out in the woods, you come back with a satchel full of leaves, but not enough capable of brewing tea. Looks like your efforts were fruitless.;;;;;;;;;;;x
forest_tea_leaves_fail_option;Unfortunate.;;;;;;;;;;;x
berries_tooltip;You will be able to serve §GBacui berries§! as snacks.;;;;;;;;;;;;x
berries_random_list_tooltip;being able to serve §GBacui berries§! as snacks.;;;;;;;;;;;;x
hotspring_tooltip;You will brew your tea with §GSacred Hot Spring§! water.;;;;;;;;;;;;x
white_jade_randomness_tooltip;Can be §Ygood§!, or quite §Rbad§!...;;;;;;;;;;;x
white_jade_identify_tooltip;You attempt to §Gidentify§! the plant.;;;;;;;;;;;;x
serve_green_tea_tooltip;You prepare to serve §GGreen Tea§!.;;;;;;;;;;;x
serve_white_dragon_tea_tooltip;You prepare to serve §GWhite Dragon Tea§!.;;;;;;;;;;;x
bagder_spirit_wait_tooltip;You hide, waiting to find what the spirit has §Yleft behind.§!;;;;;;;;;;;;x
path_of_spirits_tooltip;This option is available because you walk the §GPath of the Spirits.§!;;;;;;;;;;;;x
forest_scrounge_desc;Scrounging around the woods, you grasp bushels of leaves and shove them into your satchel. Maybe they can be used for tea?;;;;;;;;;;;;x
forest_scrounge_option_bad;I'll figure it out later.;;;;;;;;;;;;x
forest_scrounge_option_good;Oh, I could make green tea with these!;;;;;;;;;;;;x
collect_berries_desc;The forest is a thriving place, and aside from potential tea leaves, all sorts of fruits and berries are in blossom -- picking a few might add some razzle-dazzle to your tea party.;;;;;;;;;;;;x
collect_berries_do_collect;I'll gather some Bacui berries, as well.;;;;;;;;;;;;x
collect_berries_no_collect;Can't have a tea party without leaves.;;;;;;;;;;;;x
white_jade_found_desc;Stepping into a clearing, you can't believe your luck -- a White Dragon Bush, in full blossom! This will surely make a delicious brew!;;;;;;;;;;;;x
white_jade_found_bad;What could possibly go wrong?;;;;;;;;;;;;x
white_jade_found_safe;Hmm.. is this bush safe? (50%/50%);;;;;;;;;;;x
white_jade_found_ignore;No, this isn't what I'm looking for.;;;;;;;;;;;;x
white_jade_found_safe_success_desc;Upon close inspection, you determine this is, in fact, a White Dragon Bush. Happily, you gather the leaves you need.;;;;;;;;;;;;x
white_jade_found_safe_success_option;Better safe than sorry!;;;;;;;;;;;x
white_jade_found_safe_fail_desc;Looking very closely at the bush, you realise this is a White Jade Bush, and highly poisonous! You shudder to think what may have happened if you gathered these leaves.;;;;;;;;;;;;x
white_jade_found_safe_fail_option;Disaster narrowly avoided!;;;;;;;;;;;;x
badger_spirit_start_desc;While wandering the forest, you come across a rare sight -- a badger spirit, drinking from a hot spring littered with leaves! Although you are not one to presume you understand their ethereal ways, you begin to feel this creature may be a kindred soul. After all, it seems to be enjoying a cup of tea... of sorts.;;;;;;;;;;;;x
badger_spirit_start_join;Sit down and drink with the spirit!;;;;;;;;;;;;x
badger_spirit_start_wait;Wait for it to leave, and grab some of the leaves from the pool.;;;;;;;;;;;;x
badger_spirit_join_desc;Gently, you sit down next to the spirit, and although it seems alarmed, it seems to understand you mean it no harm. Filling your cup with the hot-spring brew, the two of you sit and enjoy tea together. After some time, the spirit reaches its paws deep into the pool, and grabs a handful of faintly glowing leaves. It then extends out to you, beckoning you to take them.;;;;;;;;;;;;x
badger_spirit_join_option;Blessed leaves!;;;;;;;;;;;;x
badger_spirit_wait_desc;Once the spirit finishes its drink, you sneak over to the pool, ready to harvest.;;;;;;;;;;;;x
badger_spirit_wait_hot_water;This water is favoured by the Spirits. I should use this for my brews!;;;;;;;;;;;;x
badger_spirit_wait_leaves;The leaves are soggy, but still useable.;;;;;;;;;;;;x
hidden_grove_desc;Lost in the woods, you happen upon an eerily quiet grove. Although you are alone, you do not feel alone, and listening closely you hear a soft, ethereal chatter. The Spirits surround you!;;;;;;;;;;;;x
hidden_grove_run;It's dangerous here, I should grab some leaves and run.;;;;;;;;;;;;x
hidden_grove_berries;There are scattered berry bushes. Perhaps this is where they feast?;;;;;;;;;;;;x
hidden_grove_spirits;I can hear their voices. They're trying to guide me!;;;;;;;;;;;;x
sickly_bush_desc;Frustrated at your lack of progress, you at last spot some useable leaves for green tea, although from a sickly looking bush.;;;;;;;;;;;;x
sickly_bush_option_leaves;It doesn't matter! I need tea leaves!;;;;;;;;;;;;x
sickly_bush_option_quality;What I need now are better ingredients.;;;;;;;;;;;;x
sickly_bush_option_spirits;Spirits, I beseech you, bless my harvest!;;;;;;;;;;;;x
forest_tea_leaves_success_desc;Picking through the leaves in your satchel, you find enough to make a moderate amount of tea, perfect for a small group of guests!;;;;;;;;;;;;x
forest_tea_leaves_success_green_tea;I shall serve green tea!;;;;;;;;;;;;x
forest_tea_leaves_success_white_dragon;I will delight with White Dragon tea!;;;;;;;;;;;;x
forest_tea_leaves_fail_desc;After spending several weeks out in the woods, you come back with a satchel full of leaves, but not enough capable of brewing tea. Looks like your efforts were fruitless.;;;;;;;;;;;;x
forest_tea_leaves_fail_option;Unfortunate.;;;;;;;;;;;;x
#friend events
jasmine_tea_tooltip;You will be able to brew §GJasmine Tea§!.;;;;;;;;;;;x
ginger_root_tea_tooltip;You will be able to brew §GGinger root Tea§!.;;;;;;;;;;;x
extra_guests_tooltip;Your party will be attended by §Gextra guests§!.;;;;;;;;;;;x
biscuits_tooltip;You will be able to serve §Gbiscuits§! as snacks.;;;;;;;;;;;x
early_guest_rejected_tooltip;You let the man know he's arrived on the wrong date.;;;;;;;;;;;x
early_guest_welcomed_tooltip;Despite there being no party, you show your early guest hospitality.;;;;;;;;;;;x
early_guest_rejected_good_tooltip;You put on the kettle for your very early friend.;;;;;;;;;;;x
find_physician_continue_tooltip;Look to see if she'll lend you any §Yingredients§!.;;;;;;;;;;;x
ignore_physician_tooltip;You decide to leave your old physician alone. Maybe the market has §Ywhat you're looking for§!?;;;;;;;;;;;x
find_physician_meeting_bad_tooltip;You struggle to find the words to ask for help.;;;;;;;;;;;x
find_physician_meeting_medium_good_tooltip;You make your request for §Yingredients§!.;;;;;;;;;;;x
serve_jasmine_tea_tooltip;You prepare to serve §GJasmine Tea§!.;;;;;;;;;;;x
serve_ginger_root_tea_tooltip;You prepare to serve §GGinger Root Tea§!.;;;;;;;;;;;x
path_of_self_tooltip;This option is available because you walk the §GPath of the Self.§!;;;;;;;;;;;x
beg_friends_desc;Thinking of your friends, you're sure one of them must have tea leaves they're willing to part with!;;;;;;;;;;;x
beg_friends_bad;Maybe if I ask around, I'll find something.;;;;;;;;;;;x
beg_friends_good;I know just the guy!;;;;;;;;;;;x
invite_extra_guests_desc;Wandering from tea shop to tea shop, you see if anyone is feeling charitable about tea leaves, and begin spreading rumours of the party you plan to host.;;;;;;;;;;;x
invite_extra_guests_rumors;This will be the party of the century!;;;;;;;;;;;x
invite_extra_guests_leaves;Any ingredients you could donation would be appreciated!;;;;;;;;;;;x
early_guest_start_desc;Milling about your home, you're surprised to hear a knock on the door. It turns out to be one of your acquaintances, dressed in formal attire, looking puzzled at the empty room. "They said that you were hosting a tea party. Well, I brought biscuits!". It seems as though this poor man is confused, and arrived far too early!;;;;;;;;;;;x
early_guest_start_bad;I'm sorry, there's no party here today.;;;;;;;;;;;x
early_guest_start_good;Ah, of course, of course, but we're still in the planning phase!;;;;;;;;;;;x
early_guest_no_party_desc;"Oh, I'm sorry to bother you, then." The man seems sullen, but there's not much you can do for him.;;;;;;;;;;;x
early_guest_no_party_bad;It is what it is.;;;;;;;;;;;x
early_guest_no_party_good;My friend, you came this far out, let's share those biscuits over some tea!;;;;;;;;;;;x
early_guest_recovery_desc;"Oh, of course!", the man barges in, excited to see his trip wasn't in vein. The two of you sit for a few hours, gossiping about all sorts of happenings, and in that time you explain you're planning to host a party, so he wasn't entirely wrong. "That sounds marvelous! In that case, here, take some biscuits. They'll be an excellent snack.";;;;;;;;;;;x
early_guest_recovery_option;Thank you so much!;;;;;;;;;;;x
early_guest_planning_desc;"Your still planning? Even better!" The man barges in without a second thought. "Let me ask, have you settled on what tea you want to serve? I have some excellent Jasmine blossoms!";;;;;;;;;;;x
early_guest_planning_biscuits;Actually, I need your help with snacks...;;;;;;;;;;;x
early_guest_planning_leaves;Oh, Jasmine! That sounds delicious!;;;;;;;;;;;x
find_physician_desc;You remember, when you were much younger, that your family physician was very fond of tea, and was never without a fresh cup. Thinking back, you distinctly remember the aroma of what she drank, but can't put your finger on exactly what it was. Now that you're planning your own party, you think it might be good to visit her and ask.;;;;;;;;;;;x
find_physician_continue;She only lives a few blocks away.;;;;;;;;;;;x
find_physician_ignore;I don't want to bother her.;;;;;;;;;;;x
find_physician_market_desc;Not feeling like harassing an old lady about tea she had decades ago, you instead spend the day perusing the shops, hoping to find something you can use.;;;;;;;;;;;x
find_physician_market_option;Maybe this?;;;;;;;;;;;x
find_physician_meeting_desc;Knocking on her door, you see the wrinkly face of your old physician. Now retired, she spends her days tending plants and enjoying tea by herself. Happy to see you, she invites you in, and admits you're the first company she's had in a long time. Sitting at the table, she hands you a cup, and says "Here, a special herbal tea made from homegrown ginger root".;;;;;;;;;;;x
find_physician_meeting_bad;Ah, it was herbal tea!;;;;;;;;;;;x
find_physician_meeting_medium;Ma'am, would I be able to borrow some of your special ginger root?;;;;;;;;;;;x
find_physician_meeting_good;I'm planning a grand tea party, and would love some of your ginger root!;;;;;;;;;;;x
find_physician_meeting_bad_desc;"Yes, I always loved herbal tea. The root for it is cultivated right here". She gestures to a windowsill garden, with fat ginger-leaves spilling over the side. Although plentiful, you struggle to find the words to ask this old lady if you can have some. In the end, you part ways, going home empty-handed.;;;;;;;;;;;x
find_physician_meeting_medium_desc;"Oh, certainly", she says, reaching into a planter and pulling out a fresh sample. "Here it is. Be gentle when you brew it. If the water is too hot, or you oversaturate the kettle, you'll end up with a bitter mess!". You laugh, and promise to be careful when you blend the tea yourself. The two of you catch up, and after a short amount of time, you decide to head home, quarry in-hand.;;;;;;;;;;;x
find_physician_meeting_good_desc;"For you dear, of course. Here, take a jar of it. It's good for the heart. You won't find tea like this anywhere else!". Hastily, she shoves a rather large jar of dried roots into your hands. After spending another hour catching up, the two of you part ways, and you go home prize in-hand.;;;;;;;;;;;x
find_physician_meeting_followup_bad;I was a bit tongue-tied.;;;;;;;;;;;x
find_physician_meeting_medium_good_option;Mission accomplished!;;;;;;;;;;;x
ask_friends_success_desc;Asking around the last few weeks, you've managed to collect enough tea ingredients to throw a marvelous party!;;;;;;;;;;;x
ask_friends_success_jasmine_tea;We will partake in a classic jasmine blend!;;;;;;;;;;;x
ask_friends_success_ginger_root_tea;Time to serve a rare ginger root tea. How exciting!;;;;;;;;;;;x
ask_friends_fail_desc;After several weeks of planning, you've failed to drum enough interest in a tea party. Perhaps everyone is just busy?;;;;;;;;;;;x
ask_friends_fail_option;There's always next time.;;;;;;;;;;;x
beg_for_leaves_desc;Sometimes, there's no shame in begging, and even strangers can show great kindness. Perhaps spending the day outside a tea shop asking for donations is what you need to get started?;;;;;;;;;;;x
beg_for_leaves_option_bad;It feels demeaning, but it works.;;;;;;;;;;;x
beg_for_leaves_option_high_diplomacy;Time to put on a one-man show!;;;;;;;;;;;x
beg_for_leaves_option_self;Why not try a tea shop my friends frequent?;;;;;;;;;;;x
beg_for_leaves_option_ignore;No, this is beneath me.;;;;;;;;;;;x
buying_tea_leaves_desc;Asking friends for help is fine, but it's also just as noble to go and buy tea leaves. Walking up to your favourite shop, you ask for the prices.;;;;;;;;;;;x
buying_tea_leaves_option_high;I'll take the best leaves you've got! (200 gold, jasmine tea, +2 quality);;;;;;;;;;;x
buying_tea_leaves_option_middle;What's... decent? (100 gold, jasmine tea, 50% +1 quality);;;;;;;;;;;x
buying_tea_leaves_option_low;Show me the discounts!;;;;;;;;;;;x
buying_tea_leaves_option_ignore;I think I'll rely on charity.;;;;;;;;;;;x
#tea party itself
host_tea_party;Host a Tea Party!;;;;;;;;;;;x
host_tea_party_desc;With ingredients gathered, you can finally host your own tea party!;;;;;;;;;;;x
host_tea_party_tooltip;Host a tea party, with the outcome dependent on the ingredients you gathered.;;;;;;;;;;;x
#improve/decrease
improves_tea_party_quality_tooltip;§YIncreases§! the quality of your tea party.;;;;;;;;;;;x
decreases_tea_party_quality_tooltip;§RDecreases§! the quality of your tea party.;;;;;;;;;;;x
greatly_improves_tea_party_quality_tooltip;Greatly §Yincreases§! the quality of your tea party.;;;;;;;;;;;x
greatly_decreases_tea_party_quality_tooltip;Greatly §Rdecreases§! the quality of your tea party.;;;;;;;;;;;x
improves_tea_party_quality_random_list_tooltip;§Yincreasing§! the quality of your tea party.;;;;;;;;;;;x
decreases_tea_party_quality_random_list_tooltip;§Rdecreasing§! the quality of your tea party.;;;;;;;;;;;x
greatly_improves_tea_party_quality_random_list_tooltip;greatly §Yincreasing§! the quality of your tea party.;;;;;;;;;;;x
#guests arrive
