#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_gra;Gra;Gra;Gra;;Gra;;;;;;;;;x
b_gra_adj;Gran;;grer;;;;;;;;;;;x
b_grass_temple;Grass Temple;Grass Temple;Grass Temple;;Grass Temple;;;;;;;;;x
b_grass_temple_adj;Grass Templean;;Grass Templer;;;;;;;;;;;x
b_great_apothecary;Great Apothecary;Great Apothecary;Great Apothecary;;Great Apothecary;;;;;;;;;x
b_great_apothecary_adj;Great Apothecarian;;Great Apothecarer;;;;;;;;;;;x
b_great_flower_garden;Great Flower Garden;Great Flower Garden;Great Flower Garden;;Great Flower Garden;;;;;;;;;x
b_great_flower_garden_adj;Great Flower Gardenian;;Great Flower Gardener;;;;;;;;;;;x
b_great_forest;Great Forest;Great Forest;Great Forest;;Great Forest;;;;;;;;;x
b_great_forest_adj;Great Forestian;;Great Forester;;;;;;;;;;;x
b_great_slum_hill;Great Slum Hill;Great Slum Hill;Great Slum Hill;;Great Slum Hill;;;;;;;;;x
b_great_slum_hill_adj;Great Slum Hillian;;Great Slum Hiller;;;;;;;;;;;x
b_guangcai;Guangcai;Guangcai;Guangcai;;Guangcai;;;;;;;;;x
b_guangcai_adj;Guangcian;;guangcer;;;;;;;;;;;x
b_guanshan;Guanshan;Guanshan;Guanshan;;Guanshan;;;;;;;;;x
b_guanshan_adj;Guanshanian;;guanshaner;;;;;;;;;;;x
b_guanyuntai;Guanyuntai;Guanyuntai;Guanyuntai;;Guanyuntai;;;;;;;;;x
b_guanyuntai_adj;Guanyuntian;;guanyunter;;;;;;;;;;;x
b_guchengdianzhen;Guchengdianzhen;Guchengdianzhen;Guchengdianzhen;;Guchengdianzhen;;;;;;;;;x
b_guchengdianzhen_adj;Guchengdianzhenian;;guchengdianzhener;;;;;;;;;;;x
b_gui_kulou;Gui Kulou;Gui Kulou;Gui Kulou;;Gui Kulou;;;;;;;;;x
b_gui_kulou_adj;Gui Kulian;;Gui Kuler;;;;;;;;;;;x
b_gujia;Gujia;Gujia;Gujia;;Gujia;;;;;;;;;x
b_gujia_adj;Gujian;;gujer;;;;;;;;;;;x
b_gujia_2;Gujia;Gujia;Gujia;;Gujia;;;;;;;;;x
b_gujia_2_adj;Gujian;;gujer;;;;;;;;;;;x
b_guluwan;Guluwan;Guluwan;Guluwan;;Guluwan;;;;;;;;;x
b_guluwan_adj;Guluwanian;;guluwaner;;;;;;;;;;;x
b_guo_xin_zhuang_cun;Guo Xin Zhuang Cun;Guo Xin Zhuang Cun;Guo Xin Zhuang Cun;;Guo Xin Zhuang Cun;;;;;;;;;x
b_guo_xin_zhuang_cun_adj;Guo Xin Zhuang Cunian;;Guo Xin Zhuang Cuner;;;;;;;;;;;x
b_guoyao;Guoyao;Guoyao;Guoyao;;Guoyao;;;;;;;;;x
b_guoyao_adj;Guoian;;guoer;;;;;;;;;;;x
b_laghima;Laghima;Laghima;Laghima;;Laghima;;;;;;;;;x
b_laghima_adj;Laghimen;;Laghimer;;;;;;;;;;;x
b_haibin;Haibin;Haibin;Haibin;;Haibin;;;;;;;;;x
b_haibin_adj;Haibinian;;haibiner;;;;;;;;;;;x
b_haidian;Haidian;Haidian;Haidian;;Haidian;;;;;;;;;x
b_haidian_adj;Haidianian;;haidianer;;;;;;;;;;;x
b_haihewan;Haihewan;Haihewan;Haihewan;;Haihewan;;;;;;;;;x
b_haihewan_adj;Haihewanian;;haihewaner;;;;;;;;;;;x
b_haijing;Haijing;Haijing;Haijing;;Haijing;;;;;;;;;x
b_haijing_adj;Haijingian;;haijinger;;;;;;;;;;;x
b_hainuo;Hainuo;Hainuo;Hainuo;;Hainuo;;;;;;;;;x
b_hainuo_adj;Hainian;;hainer;;;;;;;;;;;x
b_haixi;Haixi;Haixi;Haixi;;Haixi;;;;;;;;;x
b_haixi_adj;Haixian;;haixer;;;;;;;;;;;x
b_haizi_yayao;Haizi Yayao;Haizi Yayao;Haizi Yayao;;Haizi Yayao;;;;;;;;;x
b_haizi_yayao_adj;Haizi Yaian;;Haizi Yaer;;;;;;;;;;;x
b_haizimen;Haizimen;Haizimen;Haizimen;;Haizimen;;;;;;;;;x
b_haizimen_adj;Haizimenian;;haizimener;;;;;;;;;;;x
b_hami;Hami;Hami;Hami;;Hami;;;;;;;;;x
b_hami_adj;Hamian;;hamer;;;;;;;;;;;x
b_han;Han;Han;Han;;Han;;;;;;;;;x
b_han_adj;Hanian;;haner;;;;;;;;;;;x
b_han_tui;Han Tui;Han Tui;Han Tui;;Han Tui;;;;;;;;;x
b_han_tui_adj;Han Tian;;Han Ter;;;;;;;;;;;x
b_han_tui_2;Han Tui;Han Tui;Han Tui;;Han Tui;;;;;;;;;x
b_han_tui_2_adj;Han Tian;;Han Ter;;;;;;;;;;;x
b_han_zhuang;Han Zhuang;Han Zhuang;Han Zhuang;;Han Zhuang;;;;;;;;;x
b_han_zhuang_adj;Han Zhuangian;;Han Zhuanger;;;;;;;;;;;x
b_hanle_keai;Hanle Ke'ai;Hanle Ke'ai;Hanle Ke'ai;;Hanle Ke'ai;;;;;;;;;x
b_hanle_keai_adj;Hanle Ke'ian;;Hanle Ke'er;;;;;;;;;;;x
b_hanshu;Hanshu;Hanshu;Hanshu;;Hanshu;;;;;;;;;x
b_hanshu_adj;Hanshian;;hansher;;;;;;;;;;;x
b_hao_wo_cai;Hao Wo Cai;Hao Wo Cai;Hao Wo Cai;;Hao Wo Cai;;;;;;;;;x
b_hao_wo_cai_adj;Hao Wo Cian;;Hao Wo Cer;;;;;;;;;;;x
b_he_jian;He Jian;He Jian;He Jian;;He Jian;;;;;;;;;x
b_he_jian_adj;He Jianian;;He Jianer;;;;;;;;;;;x
b_he_ye;He Ye;He Ye;He Ye;;He Ye;;;;;;;;;x
b_he_ye_adj;He Yean;;He Yer;;;;;;;;;;;x
b_heigou;Heigou;Heigou;Heigou;;Heigou;;;;;;;;;x
b_heigou_adj;Heigian;;heiger;;;;;;;;;;;x
b_heigou_kouzi;Heigou Kouzi;Heigou Kouzi;Heigou Kouzi;;Heigou Kouzi;;;;;;;;;x
b_heigou_kouzi_adj;Heigou Kouzian;;Heigou Kouzer;;;;;;;;;;;x
b_heishaliao;Heishaliao;Heishaliao;Heishaliao;;Heishaliao;;;;;;;;;x
b_heishaliao_adj;Heishalian;;heishaler;;;;;;;;;;;x
b_heitan;Heitan;Heitan;Heitan;;Heitan;;;;;;;;;x
b_heitan_adj;Heitanian;;heitaner;;;;;;;;;;;x
b_heiying_geda;Heiying Geda;Heiying Geda;Heiying Geda;;Heiying Geda;;;;;;;;;x
b_heiying_geda_adj;Heiying Gedan;;Heiying Geder;;;;;;;;;;;x
b_hekeng;Hekeng;Hekeng;Hekeng;;Hekeng;;;;;;;;;x
b_hekeng_adj;Hekengian;;hekenger;;;;;;;;;;;x
b_hekou;Hekou;Hekou;Hekou;;Hekou;;;;;;;;;x
b_hekou_adj;Hekian;;heker;;;;;;;;;;;x
b_hepai;Hepai;Hepai;Hepai;;Hepai;;;;;;;;;x
b_hepai_adj;Hepian;;heper;;;;;;;;;;;x
b_heping;Heping;Heping;Heping;;Heping;;;;;;;;;x
b_heping_adj;Hepingian;;hepinger;;;;;;;;;;;x
b_heshui;Heshui;Heshui;Heshui;;Heshui;;;;;;;;;x
b_heshui_adj;Heshian;;hesher;;;;;;;;;;;x
b_hexi;Hexi;Hexi;Hexi;;Hexi;;;;;;;;;x
b_hexi_adj;Hexian;;hexer;;;;;;;;;;;x
b_hexicun;Hexicun;Hexicun;Hexicun;;Hexicun;;;;;;;;;x
b_hexicun_adj;Hexicunian;;hexicuner;;;;;;;;;;;x
b_hezhang;Hezhang;Hezhang;Hezhang;;Hezhang;;;;;;;;;x
b_hezhang_adj;Hezhangian;;hezhanger;;;;;;;;;;;x
b_hida_springs;Hida Springs;Hida Springs;Hida Springs;;Hida Springs;;;;;;;;;x
b_hida_springs_adj;Hida Springsian;;Hida Springser;;;;;;;;;;;x
b_higashiyama;Higashiyama;Higashiyama;Higashiyama;;Higashiyama;;;;;;;;;x
b_higashiyama_adj;Higashiyaman;;higashiyamer;;;;;;;;;;;x
b_hiikawa;Hiikawa;Hiikawa;Hiikawa;;Hiikawa;;;;;;;;;x
b_hiikawa_adj;Hiikawan;;hiikawer;;;;;;;;;;;x
b_himhajiman;Himhajiman;Himhajiman;Himhajiman;;Himhajiman;;;;;;;;;x
b_himhajiman_adj;Himhajimanian;;himhajimaner;;;;;;;;;;;x
b_hinggan;Hinggan;Hinggan;Hinggan;;Hinggan;;;;;;;;;x
b_hinggan_adj;Hingganian;;hingganer;;;;;;;;;;;x
b_hiraa;Hira'a;Hira'a;Hira'a;;Hira'a;;;;;;;;;x
b_hiraa_adj;Hira'an;;hira'er;;;;;;;;;;;x
b_hohhot;Hohhot;Hohhot;Hohhot;;Hohhot;;;;;;;;;x
b_hohhot_adj;Hohhotian;;hohhoter;;;;;;;;;;;x
b_hong_hong;Hong Hong;Hong Hong;Hong Hong;;Hong Hong;;;;;;;;;x
b_hong_hong_adj;Hong Hongian;;Hong Honger;;;;;;;;;;;x
b_hongshiyue;Hongshiyue;Hongshiyue;Hongshiyue;;Hongshiyue;;;;;;;;;x
b_hongshiyue_adj;Hongshiyuean;;hongsher;;;;;;;;;;;x
b_honmachi;Honmachi;Honmachi;Honmachi;;Honmachi;;;;;;;;;x
b_honmachi_adj;Honmachian;;honmacher;;;;;;;;;;;x
b_hoonji;Hoonji;Hoonji;Hoonji;;Hoonji;;;;;;;;;x
b_hoonji_adj;Hoonjian;;hoonjer;;;;;;;;;;;x
b_hopi;Hopi;Hopi;Hopi;;Hopi;;;;;;;;;x
b_hopi_adj;Hopian;;hoper;;;;;;;;;;;x
b_hou;Hou;Hou;Hou;;Hou;;;;;;;;;x
b_hou_adj;Hian;;her;;;;;;;;;;;x
b_houpo;Houpo;Houpo;Houpo;;Houpo;;;;;;;;;x
b_houpo_adj;Houpian;;houper;;;;;;;;;;;x
b_housanhe_slum;Housanhe Slum;Housanhe Slum;Housanhe Slum;;Housanhe Slum;;;;;;;;;x
b_housanhe_slum_adj;Housanhe Slumian;;Housanhe Slumer;;;;;;;;;;;x
b_houya;Houya;Houya;Houya;;Houya;;;;;;;;;x
b_houya_adj;Houyan;;houer;;;;;;;;;;;x
b_houzhen;Houzhen;Houzhen;Houzhen;;Houzhen;;;;;;;;;x
b_houzhen_adj;Houzhenian;;houzhener;;;;;;;;;;;x
b_hu_hu;Hu Hu;Hu Hu;Hu Hu;;Hu Hu;;;;;;;;;x
b_hu_hu_adj;Hu Hian;;Hu Her;;;;;;;;;;;x
b_hualian;Hualian;Hualian;Hualian;;Hualian;;;;;;;;;x
b_hualian_adj;Hualianian;;hualianer;;;;;;;;;;;x
b_huanshengli;Huanshengli;Huanshengli;Huanshengli;;Huanshengli;;;;;;;;;x
b_huanshengli_adj;Huanshenglian;;huanshengler;;;;;;;;;;;x
b_hucheng;Hucheng;Hucheng;Hucheng;;Hucheng;;;;;;;;;x
b_hucheng_adj;Huchengian;;huchenger;;;;;;;;;;;x
b_huei_teocalli;Huei Teocalli;Huei Teocalli;Huei Teocalli;;Huei Teocalli;;;;;;;;;x
b_huei_teocalli_adj;Huei Teocallian;;Huei Teocaller;;;;;;;;;;;x
b_hui;Hui;Hui;Hui;;Hui;;;;;;;;;x
b_hui_adj;Hian;;her;;;;;;;;;;;x
b_huifu;Huifu;Huifu;Huifu;;Huifu;;;;;;;;;x
b_huifu_adj;Huifian;;huifer;;;;;;;;;;;x
b_hujia;Hujia;Hujia;Hujia;;Hujia;;;;;;;;;x
b_hujia_adj;Hujian;;hujer;;;;;;;;;;;x
b_hujiawan;Hujiawan;Hujiawan;Hujiawan;;Hujiawan;;;;;;;;;x
b_hujiawan_adj;Hujiawanian;;hujiawaner;;;;;;;;;;;x
b_hukouzi;Hukouzi;Hukouzi;Hukouzi;;Hukouzi;;;;;;;;;x
b_hukouzi_adj;Hukouzian;;hukouzer;;;;;;;;;;;x
b_huludao;Huludao;Huludao;Huludao;;Huludao;;;;;;;;;x
b_huludao_adj;Huludian;;huluder;;;;;;;;;;;x
b_huo_lingzhu;Huo lingzhu;Huo lingzhu;Huo lingzhu;;Huo lingzhu;;;;;;;;;x
b_huo_lingzhu_adj;Huo lingzhian;;Huo lingzher;;;;;;;;;;;x
b_huojiaquan;Huojiaquan;Huojiaquan;Huojiaquan;;Huojiaquan;;;;;;;;;x
b_huojiaquan_adj;Huojiaquanian;;huojiaquaner;;;;;;;;;;;x
b_hup;Hup;Hup;Hup;;Hup;;;;;;;;;x
b_hup_adj;Hupian;;huper;;;;;;;;;;;x
b_ibaraki;Ibaraki;Ibaraki;Ibaraki;;Ibaraki;;;;;;;;;x
b_ibaraki_adj;Ibarakian;;ibaraker;;;;;;;;;;;x
b_ichiba;Ichiba;Ichiba;Ichiba;;Ichiba;;;;;;;;;x
b_ichiba_adj;Ichiban;;ichiber;;;;;;;;;;;x
b_ikkuma;Ikkuma;Ikkuma;Ikkuma;;Ikkuma;;;;;;;;;x
b_ikkuma_adj;Ikkuman;;ikkumer;;;;;;;;;;;x
b_ikutsu_ka;Ikutsu Ka;Ikutsu Ka;Ikutsu Ka;;Ikutsu Ka;;;;;;;;;x
b_ikutsu_ka_adj;Ikutsu Kan;;Ikutsu Ker;;;;;;;;;;;x
b_illautiwok;Illautiwok;Illautiwok;Illautiwok;;Illautiwok;;;;;;;;;x
b_illautiwok_adj;Illautiwokian;;illautiwoker;;;;;;;;;;;x
b_illitkosetsiak;Illitkosetsiak;Illitkosetsiak;Illitkosetsiak;;Illitkosetsiak;;;;;;;;;x
b_illitkosetsiak_adj;Illitkosetsiakian;;illitkosetsiaker;;;;;;;;;;;x
b_imnaq;Imnaq;Imnaq;Imnaq;;Imnaq;;;;;;;;;x
b_imnaq_adj;Imnaqian;;imnaqer;;;;;;;;;;;x
b_imokakawarazu;Imokakawarazu;Imokakawarazu;Imokakawarazu;;Imokakawarazu;;;;;;;;;x
b_imokakawarazu_adj;Imokakawarazian;;imokakawarazer;;;;;;;;;;;x
b_inashiki;Inashiki;Inashiki;Inashiki;;Inashiki;;;;;;;;;x
b_inashiki_adj;Inashikian;;inashiker;;;;;;;;;;;x
b_inu;Inu;Inu;Inu;;Inu;;;;;;;;;x
b_inu_adj;Inian;;iner;;;;;;;;;;;x
b_inutabu;Inutabu;Inutabu;Inutabu;;Inutabu;;;;;;;;;x
b_inutabu_adj;Inutabian;;inutaber;;;;;;;;;;;x
b_ishi;Ishi;Ishi;Ishi;;Ishi;;;;;;;;;x
b_ishi_adj;Ishian;;isher;;;;;;;;;;;x
b_ishigaki;Ishigaki;Ishigaki;Ishigaki;;Ishigaki;;;;;;;;;x
b_ishigaki_adj;Ishigakian;;ishigaker;;;;;;;;;;;x
b_ishigaki_2;Ishigaki;Ishigaki;Ishigaki;;Ishigaki;;;;;;;;;x
b_ishigaki_2_adj;Ishigakian;;ishigaker;;;;;;;;;;;x
b_ishioka;Ishioka;Ishioka;Ishioka;;Ishioka;;;;;;;;;x
b_ishioka_adj;Ishiokan;;ishioker;;;;;;;;;;;x
b_island_safari;Island Safari;Island Safari;Island Safari;;Island Safari;;;;;;;;;x
b_island_safari_adj;Island Safarian;;Island Safarer;;;;;;;;;;;x
b_issorartuyok;Issorartuyok;Issorartuyok;Issorartuyok;;Issorartuyok;;;;;;;;;x
b_issorartuyok_adj;Issorartuyokian;;issorartuyoker;;;;;;;;;;;x
b_izumo;Izumo;Izumo;Izumo;;Izumo;;;;;;;;;x
b_izumo_adj;Izumian;;izumer;;;;;;;;;;;x
b_jade_caverns;Jade Caverns;Jade Caverns;Jade Caverns;;Jade Caverns;;;;;;;;;x
b_jade_caverns_adj;Jade Cavernsian;;Jade Cavernser;;;;;;;;;;;x
b_jade_eyed_sector;Jade Eyed Sector;Jade Eyed Sector;Jade Eyed Sector;;Jade Eyed Sector;;;;;;;;;x
b_jade_eyed_sector_adj;Jade Eyed Sectorian;;Jade Eyed Sectorer;;;;;;;;;;;x
b_jade_tower_district;Jade Tower District;Jade Tower District;Jade Tower District;;Jade Tower District;;;;;;;;;x
b_jade_tower_district_adj;Jade Tower Districtian;;Jade Tower Districter;;;;;;;;;;;x
b_jade_way;Jade Way;Jade Way;Jade Way;;Jade Way;;;;;;;;;x
b_jade_way_adj;Jade Waian;;Jade Waer;;;;;;;;;;;x
b_jang_hui;Jang Hui;Jang Hui;Jang Hui;;Jang Hui;;;;;;;;;x
b_jang_hui_adj;Jang Hian;;Jang Her;;;;;;;;;;;x
b_jeju;Jeju;Jeju;Jeju;;Jeju;;;;;;;;;x
b_jeju_adj;Jejian;;jejer;;;;;;;;;;;x
b_jiaer_tashi_kula;Jia'er Tashi Kula;Jia'er Tashi Kula;Jia'er Tashi Kula;;Jia'er Tashi Kula;;;;;;;;;x
b_jiaer_tashi_kula_adj;Jia'er Tashi Kulan;;Jia'er Tashi Kuler;;;;;;;;;;;x
b_jiagezhen;Jiagezhen;Jiagezhen;Jiagezhen;;Jiagezhen;;;;;;;;;x
b_jiagezhen_adj;Jiagezhenian;;jiagezhener;;;;;;;;;;;x
b_jialing;Jialing;Jialing;Jialing;;Jialing;;;;;;;;;x
b_jialing_adj;Jialingian;;jialinger;;;;;;;;;;;x
b_jiangcheng;Jiangcheng;Jiangcheng;Jiangcheng;;Jiangcheng;;;;;;;;;x
b_jiangcheng_adj;Jiangchengian;;jiangchenger;;;;;;;;;;;x
b_jianghezhen;Jianghezhen;Jianghezhen;Jianghezhen;;Jianghezhen;;;;;;;;;x
b_jianghezhen_adj;Jianghezhenian;;jianghezhener;;;;;;;;;;;x
b_jianguomen;Jianguomen;Jianguomen;Jianguomen;;Jianguomen;;;;;;;;;x
b_jianguomen_adj;Jianguomenian;;jianguomener;;;;;;;;;;;x
b_jiaodaozhen;Jiaodaozhen;Jiaodaozhen;Jiaodaozhen;;Jiaodaozhen;;;;;;;;;x
b_jiaodaozhen_adj;Jiaodaozhenian;;jiaodaozhener;;;;;;;;;;;x
b_jiaodoukou;Jiaodoukou;Jiaodoukou;Jiaodoukou;;Jiaodoukou;;;;;;;;;x
b_jiaodoukou_adj;Jiaodoukian;;jiaodouker;;;;;;;;;;;x
b_jiaoji_xiangbalao;Jiaoji Xiangbalao;Jiaoji Xiangbalao;Jiaoji Xiangbalao;;Jiaoji Xiangbalao;;;;;;;;;x
b_jiaoji_xiangbalao_adj;Jiaoji Xiangbalian;;Jiaoji Xiangbaler;;;;;;;;;;;x
b_jiaokeng;Jiaokeng;Jiaokeng;Jiaokeng;;Jiaokeng;;;;;;;;;x
b_jiaokeng_adj;Jiaokengian;;jiaokenger;;;;;;;;;;;x
b_jiaowo;Jiaowo;Jiaowo;Jiaowo;;Jiaowo;;;;;;;;;x
b_jiaowo_adj;Jiaowian;;jiaower;;;;;;;;;;;x
b_jiaozai;Jiaozai;Jiaozai;Jiaozai;;Jiaozai;;;;;;;;;x
b_jiaozai_adj;Jiaozian;;jiaozer;;;;;;;;;;;x
b_jiaozhou;Jiaozhou;Jiaozhou;Jiaozhou;;Jiaozhou;;;;;;;;;x
b_jiaozhou_adj;Jiaozhian;;jiaozher;;;;;;;;;;;x
b_jiashan;Jiashan;Jiashan;Jiashan;;Jiashan;;;;;;;;;x
b_jiashan_adj;Jiashanian;;jiashaner;;;;;;;;;;;x
b_jiazili;Jiazili;Jiazili;Jiazili;;Jiazili;;;;;;;;;x
b_jiazili_adj;Jiazilian;;jiaziler;;;;;;;;;;;x
b_jidan;Jidan;Jidan;Jidan;;Jidan;;;;;;;;;x
b_jidan_adj;Jidanian;;jidaner;;;;;;;;;;;x
b_jidoja;Jidoja;Jidoja;Jidoja;;Jidoja;;;;;;;;;x
b_jidoja_adj;Jidojan;;jidojer;;;;;;;;;;;x
b_jiepai;Jiepai;Jiepai;Jiepai;;Jiepai;;;;;;;;;x
b_jiepai_adj;Jiepian;;jieper;;;;;;;;;;;x
b_jieshou;Jieshou;Jieshou;Jieshou;;Jieshou;;;;;;;;;x
b_jieshou_adj;Jieshian;;jiesher;;;;;;;;;;;x
b_jijo;Jijo;Jijo;Jijo;;Jijo;;;;;;;;;x
b_jijo_adj;Jijian;;jijer;;;;;;;;;;;x
b_jin;Jin;Jin;Jin;;Jin;;;;;;;;;x
b_jin_adj;Jinian;;jiner;;;;;;;;;;;x
b_jinan;Jinan;Jinan;Jinan;;Jinan;;;;;;;;;x
b_jinan_adj;Jinanian;;jinaner;;;;;;;;;;;x
b_jing_jiaping;Jing Jiaping;Jing Jiaping;Jing Jiaping;;Jing Jiaping;;;;;;;;;x
b_jing_jiaping_adj;Jing Jiapingian;;Jing Jiapinger;;;;;;;;;;;x
b_jinghai;Jinghai;Jinghai;Jinghai;;Jinghai;;;;;;;;;x
b_jinghai_adj;Jinghian;;jingher;;;;;;;;;;;x
b_jingjiacun;Jingjiacun;Jingjiacun;Jingjiacun;;Jingjiacun;;;;;;;;;x
b_jingjiacun_adj;Jingjiacunian;;jingjiacuner;;;;;;;;;;;x
b_jingping;Jingping;Jingping;Jingping;;Jingping;;;;;;;;;x
b_jingping_adj;Jingpingian;;jingpinger;;;;;;;;;;;x
b_jingquanhe;Jingquanhe;Jingquanhe;Jingquanhe;;Jingquanhe;;;;;;;;;x
b_jingquanhe_adj;Jingquanhean;;jingquanher;;;;;;;;;;;x
b_jingshan;Jingshan;Jingshan;Jingshan;;Jingshan;;;;;;;;;x
b_jingshan_adj;Jingshanian;;jingshaner;;;;;;;;;;;x
b_jingtieshan;Jingtieshan;Jingtieshan;Jingtieshan;;Jingtieshan;;;;;;;;;x
b_jingtieshan_adj;Jingtieshanian;;jingtieshaner;;;;;;;;;;;x
b_jingying;Jingying;Jingying;Jingying;;Jingying;;;;;;;;;x
b_jingying_adj;Jingyingian;;jingyinger;;;;;;;;;;;x
b_jingyu;Jingyu;Jingyu;Jingyu;;Jingyu;;;;;;;;;x
b_jingyu_adj;Jingian;;jinger;;;;;;;;;;;x
b_jinhui;Jinhui;Jinhui;Jinhui;;Jinhui;;;;;;;;;x
b_jinhui_adj;Jinhian;;jinher;;;;;;;;;;;x
b_jinnan;Jinnan;Jinnan;Jinnan;;Jinnan;;;;;;;;;x
b_jinnan_adj;Jinnanian;;jinnaner;;;;;;;;;;;x
b_jinpu;Jinpu;Jinpu;Jinpu;;Jinpu;;;;;;;;;x
b_jinpu_adj;Jinpian;;jinper;;;;;;;;;;;x
b_jinpu_2;Jinpu;Jinpu;Jinpu;;Jinpu;;;;;;;;;x
b_jinpu_2_adj;Jinpian;;jinper;;;;;;;;;;;x
b_jinshu_factory;Jinshu Factory;Jinshu Factory;Jinshu Factory;;Jinshu Factory;;;;;;;;;x
b_jinshu_factory_adj;Jinshu Factorian;;Jinshu Factorer;;;;;;;;;;;x
b_jinyazhen;Jinyazhen;Jinyazhen;Jinyazhen;;Jinyazhen;;;;;;;;;x
b_jinyazhen_adj;Jinyazhenian;;jinyazhener;;;;;;;;;;;x
b_jirongyuan;Jirongyuan;Jirongyuan;Jirongyuan;;Jirongyuan;;;;;;;;;x
b_jirongyuan_adj;Jirongyuanian;;jirongyuaner;;;;;;;;;;;x
b_jisatsu;Jisatsu;Jisatsu;Jisatsu;;Jisatsu;;;;;;;;;x
b_jisatsu_adj;Jisatsian;;jisatser;;;;;;;;;;;x
b_jishu;Jishu;Jishu;Jishu;;Jishu;;;;;;;;;x
b_jishu_adj;Jishian;;jisher;;;;;;;;;;;x
b_jofukuji;Jofukuji;Jofukuji;Jofukuji;;Jofukuji;;;;;;;;;x
b_jofukuji_adj;Jofukujian;;jofukujer;;;;;;;;;;;x
b_jooshima;Jooshima;Jooshima;Jooshima;;Jooshima;;;;;;;;;x
b_jooshima_adj;Jooshiman;;jooshimer;;;;;;;;;;;x
b_juede;Juede;Juede;Juede;;Juede;;;;;;;;;x
b_juede_adj;Juedean;;jueder;;;;;;;;;;;x
b_jugeum;Jugeum;Jugeum;Jugeum;;Jugeum;;;;;;;;;x
b_jugeum_adj;Jugeumian;;jugeumer;;;;;;;;;;;x
b_jugezhuang;Jugezhuang;Jugezhuang;Jugezhuang;;Jugezhuang;;;;;;;;;x
b_jugezhuang_adj;Jugezhuangian;;jugezhuanger;;;;;;;;;;;x
b_jumla;Jumla;Jumla;Jumla;;Jumla;;;;;;;;;x
b_jumla_adj;Jumlan;;jumler;;;;;;;;;;;x
b_jundi;Jundi;Jundi;Jundi;;Jundi;;;;;;;;;x
b_jundi_adj;Jundian;;junder;;;;;;;;;;;x
b_jundui;Jundui;Jundui;Jundui;;Jundui;;;;;;;;;x
b_jundui_adj;Jundian;;junder;;;;;;;;;;;x
b_junli;Junli;Junli;Junli;;Junli;;;;;;;;;x
b_junli_adj;Junlian;;junler;;;;;;;;;;;x
b_juren;Juren;Juren;Juren;;Juren;;;;;;;;;x
b_juren_adj;Jurenian;;jurener;;;;;;;;;;;x
b_jyekanko;Jyekanko;Jyekanko;Jyekanko;;Jyekanko;;;;;;;;;x
b_jyekanko_adj;Jyekankian;;jyekanker;;;;;;;;;;;x
b_jyekundo;Jyekundo;Jyekundo;Jyekundo;;Jyekundo;;;;;;;;;x
b_jyekundo_adj;Jyekundian;;jyekunder;;;;;;;;;;;x
b_jyekundo_2;Jyekundo;Jyekundo;Jyekundo;;Jyekundo;;;;;;;;;x
b_jyekundo_2_adj;Jyekundian;;jyekunder;;;;;;;;;;;x
b_kailash;Kailash;Kailash;Kailash;;Kailash;;;;;;;;;x
b_kailash_adj;Kailashian;;kailasher;;;;;;;;;;;x
b_kaluwugu;Kaluwugu;Kaluwugu;Kaluwugu;;Kaluwugu;;;;;;;;;x
b_kaluwugu_adj;Kaluwugian;;kaluwuger;;;;;;;;;;;x
b_kamekamo_tochi;Kamekamo Tochi;Kamekamo Tochi;Kamekamo Tochi;;Kamekamo Tochi;;;;;;;;;x
b_kamekamo_tochi_adj;Kamekamo Tochian;;Kamekamo Tocher;;;;;;;;;;;x
b_kamikawa;Kamikawa;Kamikawa;Kamikawa;;Kamikawa;;;;;;;;;x
b_kamikawa_adj;Kamikawan;;kamikawer;;;;;;;;;;;x
b_kamo;Kamo;Kamo;Kamo;;Kamo;;;;;;;;;x
b_kamo_adj;Kamian;;kamer;;;;;;;;;;;x
b_kanfa_huo_taidu;Kanfa Huo Taidu;Kanfa Huo Taidu;Kanfa Huo Taidu;;Kanfa Huo Taidu;;;;;;;;;x
b_kanfa_huo_taidu_adj;Kanfa Huo Taidian;;Kanfa Huo Taider;;;;;;;;;;;x
b_kangaroo_island;Kangaroo Island;Kangaroo Island;Kangaroo Island;;Kangaroo Island;;;;;;;;;x
b_kangaroo_island_adj;Kangaroo Islandian;;Kangaroo Islander;;;;;;;;;;;x
b_kangrinboqe;Kangrinboqe;Kangrinboqe;Kangrinboqe;;Kangrinboqe;;;;;;;;;x
b_kangrinboqe_adj;Kangrinboqean;;kangrinboqer;;;;;;;;;;;x
b_kao_mianbao;Kao Mianbao;Kao Mianbao;Kao Mianbao;;Kao Mianbao;;;;;;;;;x
b_kao_mianbao_adj;Kao Mianbian;;Kao Mianber;;;;;;;;;;;x
b_kaolaozhen;Kaolaozhen;Kaolaozhen;Kaolaozhen;;Kaolaozhen;;;;;;;;;x
b_kaolaozhen_adj;Kaolaozhenian;;kaolaozhener;;;;;;;;;;;x
b_kappianartok;Kappianartok;Kappianartok;Kappianartok;;Kappianartok;;;;;;;;;x
b_kappianartok_adj;Kappianartokian;;kappianartoker;;;;;;;;;;;x
b_karamay;Karamay;Karamay;Karamay;;Karamay;;;;;;;;;x
b_karamay_adj;Karamaian;;karamaer;;;;;;;;;;;x
b_karluk;Karluk;Karluk;Karluk;;Karluk;;;;;;;;;x
