EVTDESCavatarD.172;For the past few weeks, you have trained regularly with [From.GetFirstName], practising the basics of Firebending every day. While the Avatar's progress has been slow, [From.GetSheHe] has been learning none the less. It has taken a great deal of time to instruct them, but you feel you have become more patient for it.;;;;;;;;;x
EVTOPTbending.172;[From.GetSheHeCap] probably won't even need me soon.;;;;;;;;;x
EVTDESCavatarA.173;It seems [From.GetFirstName] doesn’t quite grasp the basics of Earthbending. They are much too flighty to properly hold their ground, but that hasn't stopped them arguing with you regularly on just what the problem is. You knew teaching the Avatar would be a challenge, but this is just trying your patience.;;;;;;;;;x
EVTDESCavatarB.173;It seems [From.GetFirstName] doesn’t quite grasp the basics of Waterbending. They are much too irresponsible to understand it, but that hasn't stopped them arguing with you regularly on just what the problem is. You knew teaching the Avatar would be a challenge, but this is just trying your patience.;;;;;;;;;x
EVTDESCavatarC.173;It seems [From.GetFirstName] doesn’t quite grasp the basics of Airbending. They are much too earthly to understand it, but that hasn't stopped them arguing with you regularly on just what the problem is. You knew teaching the Avatar would be a challenge, but this is just trying your patience.;;;;;;;;;x
EVTDESCavatarD.173;It seems [From.GetFirstName] doesn’t quite grasp the basics of Firebending. They are much too reluctant to properly create fire, but that hasn't stopped them arguing with you regularly on just what the problem is. You knew teaching the Avatar would be a challenge, but this is just trying your patience.;;;;;;;;;x
EVTOPTAbending.173;They'll shape up eventually.;;;;;;;;;x
EVTOPTBbending.173;They'll never understand it.;;;;;;;;;x
EVTDESCavatarA.174;While you were training with [From.GetFirstName], [From.GetSheHe] became far too hasty with attempting more advanced moves, creating an avalanche that not only nearly crushed you but did a great deal of damage to the surrounding property. It is clear you will have to pay for this catastrophe.;;;;;;;;;x
EVTDESCavatarB.174;While you were training with [From.GetFirstName], [From.GetSheHe] became far too hasty with attempting more advanced moves, creating a tsunami not not only nearly swept you away, but did a great deal of damage to a nearby village. It is clear you will have to compensate them for this catastrophe.;;;;;;;;;x
EVTDESCavatarC.174;While you were training with [From.GetFirstName], [From.GetSheHe] became far too hasty with attempting more advanced moves, shattering several relics while attempting to Airbend indoors. It is clear you will need to have the damaged relics repaired.;;;;;;;;;x
EVTDESCavatarD.174;While you were training with [From.GetFirstName], [From.GetSheHe] became far too hasty with attempting more advanced moves, creating a fire that not only nearly scorched you, but set fire to several surrounding fields. It is clear you will have to compensate the farmers for their ruined crops.;;;;;;;;;x
EVTOPTAbending.174;They simply don't know their own strength.;;;;;;;;;x
EVTOPTBbending.174;The Avatar clearly wields power they cannot handle.;;;;;;;;;x
EVTDESCavatarA.175;After a few months of training, the Avatar has gained the ability to Earthbend. True mastery will take many years and real experience, but they are clearly capable of achieving that themselves now. [From.GetFirstName] bids you farewell as [From.GetSheHe] prepares to move on, grateful for your teaching.;;;;;;;;;x
EVTDESCavatarB.175;After a few months of training, the Avatar has gained the ability to Waterbend. True mastery will take many years and real experience, but they are clearly capable of achieving that themselves now. [From.GetFirstName] bids you farewell as [From.GetSheHe] prepares to move on, grateful for your teaching.;;;;;;;;;x
EVTDESCavatarC.175;After a few months of training, the Avatar has gained the ability to Airbend. True mastery will take many years and real experience, but they are clearly capable of achieving that themselves now. [From.GetFirstName] bids you farewell as [From.GetSheHe] prepares to move on, grateful for your teaching.;;;;;;;;;x
EVTDESCavatarD.175;After a few months of training, the Avatar has gained the ability to Firebend. True mastery will take many years and real experience, but they are clearly capable of achieving that themselves now. [From.GetFirstName] bids you farewell as [From.GetSheHe] prepares to move on, grateful for your teaching.;;;;;;;;;x
EVTOPTbending.175;It has been an honour.;;;;;;;;;x
EVTDESCavatarA.176;After a few disastrous months of training, the Avatar has gained the ability to Earthbend. It is clear [From.GetSheHe] has not truly mastered the ability, but that is something they'll perhaps do with real experience. While you haven’t always been on the best terms, [From.GetFirstName] thanks you for your teaching as they prepare to move on.;;;;;;;;;x
EVTDESCavatarB.176;After a few disastrous months of training, the Avatar has gained the ability to Waterbend. It is clear [From.GetSheHe] has not truly mastered the ability, but that is something they'll perhaps do with real experience. While you haven’t always been on the best terms, [From.GetFirstName] thanks you for your teaching as they prepare to move on.;;;;;;;;;x
EVTDESCavatarC.176;After a few disastrous months of training, the Avatar has gained the ability to Airbend. It is clear [From.GetSheHe] has not truly mastered the ability, but that is something they'll perhaps do with real experience. While you haven’t always been on the best terms, [From.GetFirstName] thanks you for your teaching as they prepare to move on.;;;;;;;;;x
EVTDESCavatarD.176;After a few disastrous months of training, the Avatar has gained the ability to Firebend. It is clear [From.GetSheHe] has not truly mastered the ability, but that is something they'll perhaps do with real experience. While you haven’t always been on the best terms, [From.GetFirstName] thanks you for your teaching as they prepare to move on.;;;;;;;;;x
EVTOPTbending.176;I wish them luck. They'll need it.;;;;;;;;;x
EVTDESCavatar.180;Avatar [From.GetFirstName] has finally heeded our call for aid, not only arriving, but bringing the revolt's leaders with them. [From.GetSheHeCap] asks that they will cease this uprising, but only if their demands of lower taxes and greater rights are met.;;;;;;;;;
EVTDESCavatarA.180;No, we will not bargain with peasants!;;;;;;;;;
EVTDESCavatarB.180;We'll agree to this compromise and lower taxes.;;;;;;;;;
EVTDESCavatar.181;For whatever reason, the Avatar has not answered our calls of aid.;;;;;;;;;
EVTOPTCavatar.181;We'll solve this problem on our own then.;;;;;;;;;
EVTDESCavatar.182;Avatar [From.GetFirstName] has finally heeded our call for aid, bringing an end to this rebellion. [From.GetSheHeCap] has managed to have the rebels agree to an amnesty, but also asked that you give them the relief they seek to prevent such future conflicts.;;;;;;;;;
EVTOPTCavatar.182;There will be some compromise.;;;;;;;;;
EVTDESCavatar.183;Avatar [From.GetFirstName] has finally heeded our call for aid, but has decided that this conflict is a result of your greatly unjust rule. They have given you no other option but to bow to their demands to end this revolt.;;;;;;;;;
EVTOPTCavatar.183;I see I have no choice.;;;;;;;;;
EVTDESCavatar.184;For too long, the Firelords have waged a war of aggression upon the world. The time has come to act and restore balance to the world.;;;;;;;;;
EVTOPTCavatar.184;I will need allies;;;;;;;;;
EVTDESCavatarA.185;Word is spreading that Avatar [From.GetFirstName] has joined the war against the Fire Nation. Whether they fight for peace or perhaps vengeance for the countless Airbenders slaughtered, the Avatar may just be able to turn the tide of this war against the Firelord.;;;;;;;;;
EVTDESCavatarB.185;Word is spreading that Avatar [From.GetFirstName] has finally joined the war against the Fire Nation. The Avatar's power might just be what turns the tide of war against the Firelord and restores balance to the world.;;;;;;;;;
EVTOPTCavatarA.185;Perhaps soon this war will be over.;;;;;;;;;
EVTOPTCavatarB.185;The Avatar will not stop the Fire Nation.;;;;;;;;;
EVTDESCavatar.186;Something needs to be done about the Fire Nation's ruthless expansion. I must take action.;;;;;;;;;
EVTOPTCavatarA.186;I must aid those already conquered.;;;;;;;;;
EVTOPTCavatarB.186;I must find allies.;;;;;;;;;
EVTOPTCavatarC.186;I will take the war to the Fire Nation.;;;;;;;;;
EVTDESCavatar.187;A rebellion has flared up in one of the occupied provinces. Reports from local commanders suggest that the province had recently been visited by the Avatar, who seems to have inspired this doomed uprising.;;;;;;;;;
EVTOPTCavatar.187;We'll put this rebellion down.;;;;;;;;;
metalbenderduel.1;The strong metal from my surroundings will strengthen me!;;;;;;;;;
EVTTOOLTIPmetalbenderduel.1;A cascade of metal will be flung towards your opponent. Hopefully trapping [From.GetHerHim] in the rescilient element.;;;;;;;;;
combustionbenderduel.1;My opponent will not be able to withstand my force!;;;;;;;;;
EVTTOOLTIPcombustionbenderduel.1;A powerfull surge of fire will be fired towards your opponent. This carries a great risk of killing the target. If you miss this could allow the opponent to strike back.;;;;;;;;;
lightningbenderduel.1;The terrifying blue fire will end this!;;;;;;;;;
EVTTOOLTIPlightningbenderduel.1;A surge of lightning will be fired from your fingertips towards your opponent. Killing or wounding the target is more than likely, so strenghten yourself.;;;;;;;;;
bloodbenderduel.1;I shall use one of the darkest secretsÉ;;;;;;;;;
EVTTOOLTIPbloodbenderduel.1;An attempt to control your opponents limps and movements will be made. If succesful a capture is almost guarenteed, but if failed you will have shown your hand and exposed yourself.;;;;;;;;;
sandbenderduel.1;A sandstorm is coming!;;;;;;;;;
EVTTOOLTIPsandbenderduel.1;A whirlwind of sand and dust will surround you. Sand is hard to kill or wound with, but the confusion may allow yourself for an easy capture.;;;;;;;;;
lavabenderduel.1;I shall open the earth and reveal its true power!;;;;;;;;;
EVTTOOLTIPlavabenderduel.1;An manipulation of the earth will hopefully trap your opponent, but it could just as easy make you a possible target.;;;;;;;;;
voiddbenderduel.1;See if you can breath without airÉ;;;;;;;;;
EVTTOOLTIPvoidbenderduel.1;Bending the air out of someone is a cruel practice, with a high risk of killing the victim rather than capturing. If you fail you are left exposed.;;;;;;;;;
avatar_waterbender;Waterbender;;;;;;;;;
avatar_waterbender_desc;While not being born into this element, this person has mastered waterbending as the Avatar.;;;;;;;;;
avatar_earthbender;Earthbender;;;;;;;;;
avatar_earthbender_desc;While not being born into this element, this person has mastered earthbending as the Avatar.;;;;;;;;;
avatar_firebender;Firebender;;;;;;;;;
avatar_firebender_desc;While not being born into this element, this person has mastered firebending as the Avatar;;;;;;;;;
avatar_airbender;Airbender;;;;;;;;;
avatar_airbender_desc;While not being born into this element, this person has mastered airbending as the Avatar;;;;;;;;;
agnikaiburnt;Burned in an Agni Kai;;;;;;;;;
agnikaiburnt_desc;This character is burnt in an Agni Kai.;;;;;;;;;
agnikaihonor;Regained honor;;;;;;;;;
agnikaihonor_desc;This character has regained his honor after losing an Agni Kai. While still disfigured, they lost most of the negative effects associated with it.;;;;;;;;;
enlightened;Enlightened;;;;;;;;;
enlightened_desc;This character is very spiritual. It was often considered a must for Air Nomads.;;;;;;;;;
paisho;Pai Sho player;;;;;;;;;
paisho_desc;This character is an avid Pai Sho player.;;;;;;;;;
whitelotus;White lotus;;;;;;;;;
whitelotus_desc;This character is a member of the Order of the White Lotus, a secret society.;;;;;;;;;
grandlotus;Grand Lotus;;;;;;;;;
grandlotus_desc;This character is Grand Lotus of the Order of the White Lotus, the highest known title.;;;;;;;;;
earthkingpuppet;Puppet King;;;;;;;;;
earthkingpuppet_desc;This character is the Earth King, officially King of all Kings in the Earth Kingdom, but is a mere puppet of the treacherous royal court.\n\nThe current measure of §YRoyal Authority§! is: §Y[global_royalAuthority.GetValue]%§!.\n;;;;;;;;;
earthking;Earth King;;;;;;;;;
earthking_desc;This character is the Earth King, supreme leader of the Earth Kingdom and rightful ruler of all within it's borders..\n\nThe current measure of §YRoyal Authority§! is: §Y[global_royalAuthority.GetValue]%§!.\n;;;;;;;;;
firelord;Firelord;;;;;;;;;
firelord_desc;This character is the Fire Lord, often the autocratic leader of the Fire Nation.;;;;;;;;;
headdaili;Grand Secretariat;;;;;;;;;
headdaili_desc;This character is the leader of the Dai Li in Ba Sing Se.;;;;;;;;;
daili;Dai Li Agent;;;;;;;;;
daili_desc;This character works for the Dai Li agency in Ba Sing Se.;;;;;;;;;
airinitiate;Air Initiate;;;;;;;;;
airinitiate_desc;This character is an Air Initiate, a member of the Air Nomads and in the first phase of their life, not yet advanced enough to earn their arrows and become a fully fledged Nomad.;;;;;;;;;
airnomad;Air Nomad;;;;;;;;;
airnomad_desc;This character is an Air Nomad, a member of their nation, and in the middle phase of their life. Having earned their arrows, they are free to travel the world and live as they wish.;;;;;;;;;
airelder;Air Elder;;;;;;;;;
airelder_desc;This character is an Air Elder, a member of the Air Nomads, and in the final phase of their life. With their youthful days behind them, they have returned to their native Air Temple to live a monastic life and pass on their knowledge to the younger generations.;;;;;;;;;
kyoshiwarrior;Kyoshi Warrior;;;;;;;;;
kyoshiwarrior_desc;This character is a Kyoshi Warrior, member of an all-female order of warriors, pledged to protect Kyoshi Island.;;;;;;;;;
fireferret;Fireferret;;;;;;;;;
fireferret_desc;This character has a pet fireferret. Fireferrets are popular pets in the industrial parts of the world.;;;;;;;;;
wingedlemur;Wingedlemur;;;;;;;;;
wingedlemur_desc;This character has a pet wingedlemur. Wingedlemurs are not typically pets and only Air Nomads can have them.;;;;;;;;;
cat;Cat;;;;;;;;;
cat_desc;This character has a pet cat. Cats can be found everywhere in the world and all sorts of people have them as pets.;;;;;;;;;
dog;Dog;;;;;;;;;
dog_desc;This character has a pet dog. This pet is native to the Si Wong Desert area but are found in Ba Sing Se as well.;;;;;;;;;
goatgorilla;Flopsie;;;;;;;;;
goatgorilla_desc;This character has a pet goatgorilla. To have one is eccentrical to say the least.;;;;;;;;;
bear;Bear;;;;;;;;;
bear_desc;This character has a pet bear.;;;;;;;;;
dragonflybunny_spirit;Dragonflybunny Spirit;;;;;;;;;
dragonflybunny_spirit_desc;This character has a pet dragonflybunny spirit. Only very spiritual characters can have this pet.;;;;;;;;;
komodorhino;Komodo Rhino;;;;;;;;;
komodorhino_desc;This character rides a komodo rhino and is part of the Rough Rhinos.;;;;;;;;;
arcticcamel;Arctic Camel;;;;;;;;;
arcticcamel_desc;This character rides an Arctic camel, a common form of transportation in the Sourthern Water Tribe.;;;;;;;;;
rhinocerosbeetle;Rhinoceros Beetle;;;;;;;;;
rhinocerosbeetle_desc;This character rides a rhinoceros beetle, a common form of transportation among the habitants of the SI Wong Desert.;;;;;;;;;
buffaloyak;Buffalo Yak;;;;;;;;;
buffaloyak_desc;This character rides a buffalo yak, a common form of transportation in the Northern Water Tribe.;;;;;;;;;
eelhound;Eel Hound;;;;;;;;;
eelhound_desc;This character rides an eel hound, said to be the fastest known creature on both land and sea.;;;;;;;;;
ostrichhorse;Ostrich Horse;;;;;;;;;
ostrichhorse_desc;This character rides an ostrich horse, a common and versatile mount often found in the Earth Kingdom.;;;;;;;;;
dragon;Dragon;;;;;;;;;
dragon_desc;This character is a dragon, who is one of the legendary first firebenders. Such a creature is just as powerful and dangerous as they were in the golden age of the Sun Warriors.;;;;;;;;;
skybison;Skybison;;;;;;;;;
skybison_desc;This character rides a huge skybison, according to Air Nomads, a friend for life. Every Air Nomad has one at some point in their life.;;;;;;;;;
catdeer;Catdeer;;;;;;;;;
catdeer_desc;This character rides a catdeer.;;;;;;;;;
satomobile;Satomobile;;;;;;;;;
satomobile_desc;This character owns a satomobile. One of the recent innovations in the modern age.;;;;;;;;;
cabbagecar;Cabbagecar;;;;;;;;;
cabbagecar_desc;This character owns a cabbagecar. One of the recent innovations in the modern age.;;;;;;;;;
snowmobile;Snowmobile;;;;;;;;;
snowmobile_desc;This character owns a snowmobile. One of the recent innovations adapted by the Water Tribes.;;;;;;;;;
blind;Blind;;;;;;;;;
blind_desc;This character has been blinded through natural ways, likely born blind.;;;;;;;;;
innerflame;Innerflame;;;;;;;;;
innerflame_desc;This character has been blessed by the first firebenders. Their bending isn't fueled by anger and rage but by life itself.;;;;;;;;;
combustionbender;Combustionbender;;;;;;;;;
combustionbender_desc;This character was born with the strange ability to create and direct energy with explosive results.;;;;;;;;;
smokebender;Smokebender;;;;;;;;;
smokebender_desc;This character is capable of a special type of bending, exclusively used by the Kemurikage, allowing them to create clouds of smoke using their Firebending.;;;;;;;;;
lightningbender;Lightningbender;;;;;;;;;
lightningbender_desc;One of the most advanced firebending techniques. It requires a calm mind to seperate the energy and be its vessel.;;;;;;;;;
healer;Healer;;;;;;;;;
healer_desc;This character has mastered the healing technique and as a result can help friends and themselves healing wound.;;;;;;;;;
bloodbender;Bloodbender;;;;;;;;;
bloodbender_desc;One of the most advanced waterbending techniques. As powerfull it is, it is equally condemed by other waterbenders, but it can tip the point of the towards victory.;;;;;;;;;
seismicsense;Seismic Sense;;;;;;;;;
seismicsense_desc;Though blind, this character has developded a sub-skill of earthbending that allows them to percieve the world without actually seeing it.;;;;;;;;;
seismicsense_nonblind;Seismic Sense;;;;;;;;;
seismicsense_nonblind_desc;This character has developded a sub-skill of earthbending that allows them to percieve the world without actually seeing it.;;;;;;;;;
metalbender;Metalbender;;;;;;;;;
metalbender_desc;Even the purest of metal contains earth. This character has harnessed this knowlegde and is using it actively.;;;;;;;;;
sandbender;Sandbender;;;;;;;;;
sandbender_desc;To manipulate the shifting and fleeing sand one has to practice for many years. Usually only habitants of the desert have this knowlegde.;;;;;;;;;
lavabender;Lavabender;;;;;;;;;
lavabender_desc;Splitting the earth open, leaving a scar where the lava can be controlled requires a substantiel control of the element. This character has achieved just that.;;;;;;;;;
voidbender;Voidbender;;;;;;;;;
voidbender_desc;This character has discovered a forgotten and forbidden secret of the Air Nomads, and is using it for their own purposes.;;;;;;;;;
levitation;Levitation;;;;;;;;;
levitation_desc;This character has learned to be lighter than air and flow with it.;;;;;;;;;
spiritual_projection;Spiritual Projection;;;;;;;;;
spiritual_projection_desc;This character has learned to project ones spirit to another place in the world. A magnificent feed for any enlightened individual.;;;;;;;;;
weapons_expert;Weapons Expert;;;;;;;;;
weapons_expert_desc;This character can wield pretty much any weapon.;;;;;;;;;
weapon_master;Weapon Master;;;;;;;;;
weapon_master_desc;This character knows, wields and master almost all weapons known to man.;;;;;;;;;
chi_blocker;Chi-Blocker;;;;;;;;;
chi_blocker_desc;This character has mastered the martial art of Chi-Blocking, attacking critical points on an opponent's body to neutralise their Chi flow, paralyse their limbs and even prevent them from using their bending.;;;;;;;;;
poison_expert;Expert In Poison;;;;;;;;;
poison_expert_desc;This character specializes in various poisons. Be carefull what you drink around this character.;;;;;;;;;
explosives_expert;Expert In Explosives;;;;;;;;;
explosives_expert_desc;This character knows how to handle explosives, especially the volatile kind.;;;;;;;;;
boomerang;Boomerang;;;;;;;;;
boomerang_desc;This character wields a boomerang. Mostly it returns. When it doesn't, it isn't much more usefull than a common stick.;;;;;;;;;
space_sword;Space Sword.;;;;;;;;;
space_sword_desc;This sword has special properties, coming from space.;;;;;;;;;
glider;Glider;;;;;;;;;
glider_desc;As most Air Nomads, this character has a glider to quickly take off and be one with the skies.;;;;;;;;;
meteorite_bracelet;Bracelet Made From A Meteorite;;;;;;;;;
mateorite_bracelet_desc;This character has been given or made a bracelet molded from a fallen star.;;;;;;;;;
positive_jing;Positive Jing;;;;;;;;;
positive_jing_desc;This character believes a strong attack is a strong defense.;;;;;;;;;
negative_jing;Negative Jing;;;;;;;;;
negative_jing_desc;This character believes it is better to bait the attacker and then spring the trap.;;;;;;;;;
neutral_jing;Neutral Jing;;;;;;;;;
neutral_jing_desc;This character believes it is best to stand ground.;;;;;;;;;
cactusaddict;Cactus Addict;;;;;;;;;
cactusaddict_desc;This character has tasted the sweet nectar of a desert cactus and is constantly seeking for this juice, neglecting other duties.;;;;;;;;;
tea_master;Tea Master;;;;;;;;;
tea_master_desc;This character has made teabrewing an artform and as such achieved a more calm mind. Plus it tastes delicious!;;;;;;;;;
master_liar;Master Liar;;;;;;;;;
master_liar_desc;Almost not a word can be believed when it comes from this man. None the less most seem to listen.;;;;;;;;;
musician;Musician;;;;;;;;;
musician_desc;This character has mastered an instrument and is bringing music to others.;;;;;;;;;
athlete;Athlete;;;;;;;;;
athlete_desc;Always striving to better themselves and push their body to the max, this character has achieved a rare control over their body.;;;;;;;;;
gambler;Gambler;;;;;;;;;
gambler_desc;This character spends his days in dark huts in an effort to win back what they have lost. This also puts them in contact with more dangerous people.;;;;;;;;;
chef;Chef;;;;;;;;;
chef_desc;Cooking and controlling the kitchen preoccopies this characters life.;;;;;;;;;
fisher;Fisher;;;;;;;;;
fisher_desc;Fishing brings a calm mind and gives times to contemplate life. It also puts food on the table.;;;;;;;;;
astrologer;Astrologer;;;;;;;;;
astrologer_desc;Most look at the stars and see bright lights. This character looks at them and sees their own destiny.;;;;;;;;;
playwright;Playwright;;;;;;;;;
playwright_desc;Writing and making drama is what this character lives for!;;;;;;;;;
inventor;Inventor;;;;;;;;;
inventor_desc;This character lives to invent, build and tinker with machines.;;;;;;;;;
thief;Thief;;;;;;;;;
thief_desc;This character spends their life on the street to make money and nuture their connections.;;;;;;;;;
pirate;Pirate;;;;;;;;;
pirate_desc;A pirate is feared by most seafearing nations.;;;;;;;;;
actor;Actor;;;;;;;;;
actor_desc;Putting on a different mask than their own is what makes this characters live worth living.;;;;;;;;;
has_typhoid_fever;Pentapox;;;;;;;;;
has_typhoid_fever_desc;A sickness which scars the body, causing disgusting and colourful puss to ooze from the skin. Far more devastatingly real that it's rarer, fictional counterpart, Deadly Purple Pentapox.;;;;;;;;;
has_typhoid_fever_death;of Pentapox;;;;;;;;;
has_typhus;Takuan Cough;;;;;;;;;
has_typhus_desc;The cough of Taku, is a deadly disease that originated within the ancient trading city of Taku and quickly spread from there. It is a devastating flu that can easily kill most victims over the course of a few days.;;;;;;;;;
has_typhus_death;of Takuan Cough;;;;;;;;;
has_tuberculosis;Black Frost;;;;;;;;;
has_tuberculosis_desc;The Black Frost is a disease that festers in times of great cold. Victim's bodies become weak and aching as they fall in fever.;;;;;;;;;
has_tuberculosis_death;of Black Frost;;;;;;;;;
has_measles;Scorch Blight;;;;;;;;;
has_measles_desc;Scorch Blight is a disease that strikes in time of great heat, driving victims to fever and malaise.;;;;;;;;;
has_measles_death;of Scorch Blight;;;;;;;;;
has_small_pox;Verminbite;;;;;;;;;
has_small_pox_desc;What can begin as what appears to be a single wound, quickly spreads across the skin. The skin erupts until victims bleed out from many such injuries.;;;;;;;;;
has_small_pox_death;of Verminbite;;;;;;;;;
has_bubonic_plague;Ash Breath;;;;;;;;;
has_bubonic_plague_desc;A sickness that comes from breathing the ashen air, victims soon find their breath shortening, their body weakening and eventually find it impossible to draw breath at all.;;;;;;;;;
has_bubonic_plague_death;of Ash Breath;;;;;;;;;
paraplegic;Paraplegic;;;;;;;;;
paraplegic_desc;This character has lost control of a part of their body.;;;;;;;;;
monstrous;Monstrous;;;;;;;;;
monstrous_desc;This character is hideous to look at and even worse to be around.;;;;;;;;;
flirtatious;Flirtatious;;;;;;;;;
flirtatious_desc;Flirting and spending time with the their favorites is what this character spends their day with.;;;;;;;;;
apathetic;Apathetic;;;;;;;;;
apathetic_desc;This character has lost interest in what they previously liked and enjoyed.;;;;;;;;;
opinion_declined_duel;Declined Duel;;;;;;;;;
EVTOPTDduel_out.5;A mark of your defeat is fitting!;;;;;;;;;
earth_spirit;Earth Spirit;;;;;;;;;
earth_spirit_DESC;All earthbenders and most people residing in the Earth Kingdom has a shared history. The stories of Oma and Shu and their villages continued battle as well as the loyalty to the Earth King, although nominally, bind these people together.;;;;;;;;;
earth_spirit_war;Earth Spirit;;;;;;;;;
earth_spirit_war_DESC;All earthbenders and most people residing in the Earth Kingdom has a shared history. The stories of Oma and Shu and their villages continued battle as well as the loyalty to the Earth King, although nominally, bind these people together. Due to the Avatars inabillity to restore balance to the world, they have rejected the Avatar as an authority.;;;;;;;;;
fire_spirit;Fire Spirit;;;;;;;;;
fire_spirit_DESC;The Firenation was once led by a group af sages, much like the Air Nomads, who derived their authority from their spirituality. Gradually one Sage rose above the others and made the title 'Fire Lord' hereditary. The peoples deep spirituality and loaylty to the Fire Lord deeply influences these people.;;;;;;;;;
fire_spirit_war;Fire Spirit;;;;;;;;;
fire_spirit_war_DESC;The Firenation was once led by a group af sages, much like the Air Nomads, who derived their authority from their spirituality. Gradually one Sage rose above the others and made the title 'Fire Lord' hereditary. The peoples deep spirituality and loaylty to the Fire Lord deeply influences these people. Due to the Avatar inability to bring balance to the world, these people have rejected the Avatar as an authority.;;;;;;;;;
water_spirit;Water Spirit;;;;;;;;;
water_spirit_DESC;Waterbenders learned their bending from observing the Moon's pull on the ocean. It is said the water and moon spirits accepted a mortal form and can be found somewhere in the world. A fierce people who daily survive in hard conditions.;;;;;;;;;
water_spirit_war;Water Spirit;;;;;;;;;
water_spirit_war_DESC;Waterbenders learned their bending from observing the Moon's pull on the ocean. It is said the water and moon spirits accepted a mortal form and can be found somewhere in the world. A fierce people who daily survive in hard conditions. Due to the Avatar's inability to bring balance to the world, these people have rejected the Avatar as an authority.;;;;;;;;;
air_spirit;Air Spirit;;;;;;;;;
air_spirit_DESC;The Air Nomads deeply spiritual people, rejecting most forms of wordly pleasure or leisure and instead devote all most all their time to bring balance to themselves. As the most spiritual people in the world all children are airbenders. Most Air Nomads believe in non-aggression and prefer to find other solutions to solve a problem.;;;;;;;;;
EVTDESCduel_in.2;I have been challenged to an Agni Kai, a meeting of fire, by [From.GetFirstName]. Rejecting one is generally seen as cowardly and might make you seem unfit to rule. However, accepting an Agni Kai and losing could result in a fiery death, or worse, horrible bodily mutilation which you have to carry for the rest of your life, forever showing your shame to the world.;;;;;;;;;
EVTTOOLTIPAduel_in.2;The Agni Kai will commence at both parties' earliest convenience.;;;;;;;;;
EVTTOOLTIPBduel_in.2;The Agni Kai will not commence, and you are humiliated.;;;;;;;;;
EVTDESCFduel.1;I have been challenged to an Agni Kai by [From.GetFirstName]. As is customary by Fire Nation traditon, the challenged party is allowed to take the first strike. ;;;;;;;;;
EVTDESCGduel.1;The Agni Kai is still without clear victor and loser. I must press on against my opponent.;;;;;;;;;
EVTDESCFduel.2;After the first strike, I am now allowed to retaliate however I see fit.;;;;;;;;;
EVTDESCGduel.2;The Agni Kai is still without clear victor and loser. I must press on against my opponent.;;;;;;;;;
EVTDESCduel_out.6;My opponent [From.GetFirstName] has cowardly refused my challenge for an Agni Kai.;;;;;;;;;
EVTOPTAduel_out.6;A shameful display!;;;;;;;;;
EVTTOOLTIPAduel_out.6;My opponent will live in dishonor for a long time.;;;;;;;;;
nick_two_toes;the Two Toes;;;;;;;;;
nick_sweet_sugar_cake;the Sweet Sugar Cake;;;;;;;;;
nick_the_tease;the Tease;;;;;;;;;
nick_the_feather_and_the_book;the Feather and the Book;;;;;;;;;
nick_the_bookish;the Bookish;;;;;;;;;
nick_the_warrior;the Warrior;;;;;;;;;
nick_the_off;the Off;;;;;;;;;
nick_the_crazy;the Crazy;;;;;;;;;
nick_the_cake_lover;the Cake Lover;;;;;;;;;
nick_the_generous;the Generous;;;;;;;;;
nick_soft_spear;Soft Spear;;;;;;;;;
nick_the_lisp_and_lame;the Lisp and Lame;;;;;;;;;
nick_the_rich;the Rich;;;;;;;;;
nick_the_spirit_hater;the Spirit Hater;;;;;;;;;
nick_the_platypusbearhear;the Platypussbearheart;;;;;;;;;
nick_vaatu;Vaatu;;;;;;;;;
nick_the_unagi;the Unagi;;;;;;;;;
nick_the_elder;the Elder;;;;;;;;;
nick_the_popular;the Popular;;;;;;;;;
nick_the_cabbage_man;The Cabbage Man;;;;;;;;;
title_avatar;Avatar;;;;;;;;;
EVTDESCspecial.1;As is customary for waterbender, training in the different techniques has been a part of your day from early childhood. Alas some techniques can't be learned, but can only be improved and perfected by years of training.;;;;;;;;;
EVTTITLEspecial.1;Healing;;;;;;;;;
EVTOPTAspecial.1;I'm one of the lucky ones;;;;;;;;;
EVTDESCspecial.2;Being part of the nomad culture of the sandbending tribes and an earthbender, means a large responsibility for the continuation of our culture. A large part of lives revolve around getting around the desert, but this can only be done by mastering sandbending.;;;;;;;;;
EVTTITLEspecial.2;Sandbending;;;;;;;;;
EVTOPTAspecial.2;And today I was officially declared a sandbender!;;;;;;;;;
EVTDESCspecial.4;Alas, my [GetFromRelation] [From.GetFirstName] has been born blind. At first I hoped it would get better, but now I must accept the terrible fate that has befallen my beloved [From.GetSonDaughter].;;;;;;;;;
EVTTITLEspecial.4;A terrible tragedy strikes!;;;;;;;;;
EVTOPTspecial.4;I must do whatever I can to protect my [From.GetSonDaughter];;;;;;;;;
EVTDESCspecial.5;I might be blind, but luckily my other senses has been hightened significantly as a result. Since I was born blind, I've never known the color of the sky or the skylines of the cities. But being an earthbender has allowed me to sense the small vibrations in the ground. Since then I've tried my best to utilize this to my advantage.;;;;;;;;;
EVTTITLEspecial.5;I learn seismicsense;;;;;;;;;
EVTOPTspecial.5;It is almost as I can see!;;;;;;;;;
EVTDESCspecial.6;The Firelords was selected as the leaders of this mighty nation because of their superior innate bending potential. As Firelord, this is a heavy legacy to live up to, and on one point I have failed - lightningbending. After consulting the foremost spiritual sages, the power flowes through me as ever before.;;;;;;;;;
